Airport name,Year,January,February,March,April,May,June,July,August,September,October,November,December,Whole year,Airport coordinates
North Even,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('159.230687'), Decimal('61.919039'))"
Seymçan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('152.413453'), Decimal('62.923512'))"
Simferopol,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('33.980968'), Decimal('45.036235'))"
sheaf,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.019969'), Decimal('66.739116'))"
Sobolevo,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('155.966326'), Decimal('54.305068'))"
Sovetskaya Gavan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('140.052545'), Decimal('48.933734'))"
Soviet,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('63.600884'), Decimal('61.331802'))"
Solovki,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('35.723241'), Decimal('65.029939'))"
Sochi,2010,83466.0,76318.0,86680.0,94809.0,123942.0,206254.0,301629.0,330353.0,251696.0,151434.0,106070.0,186.0,1914983.0,"(Decimal('39.941316'), Decimal('43.44837'))"
Среднеколымск,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('153.718705'), Decimal('67.46549'))"
Stavropol (Shpakovskoye),2010,5798.0,7443.0,8096.0,9083.0,7652.0,9721.0,11168.0,11248.0,11192.0,11104.0,10337.0,92.0,112121.0,"(Decimal('42.105169'), Decimal('45.112737'))"
Stary Oskol,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('37.76778'), Decimal('51.32412'))"
Strezhevoy,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('77.64952'), Decimal('60.717274'))"
Samsearn,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('117.640738'), Decimal('62.183775'))"
Surgut,2010,67115.0,62831.0,74670.0,79361.0,90937.0,110036.0,126813.0,126352.0,104027.0,86794.0,76731.0,408.9,1084616.0,"(Decimal('73.40807'), Decimal('61.340204'))"
Syktyvkar,2010,14135.0,14969.0,18217.0,19040.0,22905.0,28880.0,30419.0,31082.0,25494.0,21495.0,20538.0,77.74,267145.0,"(Decimal('50.851293'), Decimal('61.663805'))"
Taganrog (Southern),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('38.880433'), Decimal('47.197978'))"
Taz,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('78.647108'), Decimal('67.484725'))"
Таксимо,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('114.922175'), Decimal('56.360153'))"
Talakan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('111.038938'), Decimal('59.867032'))"
Tambov,2010,298.0,460.0,642.0,764.0,895.0,1110.0,1533.0,1169.0,968.0,804.0,787.0,0.0,10022.0,"(Decimal('41.491404'), Decimal('52.803629'))"
Container,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('74.288446'), Decimal('56.904246'))"
Tarko-Sale,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('77.789172'), Decimal('64.922685'))"
Shalym,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('87.826031'), Decimal('52.766419'))"
Tigil,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('158.713895'), Decimal('57.776817'))"
Tiksi,2010,436.0,816.0,964.0,1118.0,1490.0,1795.0,2041.0,2481.0,1875.0,1136.0,994.0,175.0,16427.0,"(Decimal('128.888094'), Decimal('71.698596'))"
Tilichiki,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('166.026819'), Decimal('60.382823'))"
Tobolsk,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Tolka,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('82.049414'), Decimal('63.989903'))"
Tomsk (Bogashevo),2010,21689.0,22022.0,23976.0,26145.0,26791.0,29130.0,32313.0,33331.0,30313.0,29818.0,27982.0,180.0,330284.0,"(Decimal('85.209517'), Decimal('56.388412'))"
Troitsky-Pechora,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Tugur,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.832992'), Decimal('53.775856'))"
Travel (Mountain),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('100.430957'), Decimal('64.329908'))"
Turukhansk,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('87.929463'), Decimal('65.795497'))"
Ust-Tsilma,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('124.760632'), Decimal('55.282031'))"
Tyumen (Plekhanovo),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.395861'), Decimal('57.168009'))"
Tyumen (Roschino),2010,58407.0,56843.0,65420.0,69120.0,79827.0,97090.0,108644.0,109059.0,92224.0,79372.0,73682.0,543.5,967829.0,"(Decimal('65.348628'), Decimal('57.181514'))"
Uda,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Ulan Ude (Mukhino),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('107.443646'), Decimal('51.804919'))"
Ulyanovsk (Barataevka),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('48.798606'), Decimal('54.41412'))"
Ulyanovsk (East),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('48.798606'), Decimal('54.41412'))"
Nyagan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('64.82368'), Decimal('60.117041'))"
Flora,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('134.439745'), Decimal('57.726967'))"
Urengoy,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('78.433372'), Decimal('65.963601'))"
Usinsk,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('57.376287'), Decimal('66.00273'))"
Ust-Kamchatsk,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('162.695013'), Decimal('56.237582'))"
Ust-Kara,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('64.954205'), Decimal('69.254814'))"
Ust-Kuyga,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('135.627498'), Decimal('70.006067'))"
Ust-Kut,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('105.716276'), Decimal('56.857224'))"
Ust-Maya,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('134.452645'), Decimal('60.364288'))"
Ust-Nera,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('143.118711'), Decimal('64.549707'))"
Ust-Khairyuzovo,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('156.738087'), Decimal('57.094231'))"
Ust-Tsilma,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('52.18592'), Decimal('65.432179'))"
Ufa,2010,85403.0,80758.0,99621.0,108220.0,126422.0,149950.0,160561.0,155760.0,139895.0,124118.0,114344.0,375.44,1460009.0,"(Decimal('55.883529'), Decimal('54.566329'))"
Ukhta,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('53.804729'), Decimal('63.555549'))"
Khabarovsk (MVL),2010,1366.0,1063.0,1522.0,1122.0,1063.0,2015.0,1713.0,2094.0,1903.0,2089.0,1542.0,15.36,19008.0,"(Decimal('135.171082'), Decimal('48.525706'))"
Khabarovsk (New),2010,87581.0,79955.0,93432.0,91688.0,98540.0,123987.0,155232.0,162535.0,137737.0,125392.0,102848.0,1941.81,1364369.0,"(Decimal('135.171082'), Decimal('48.525706'))"
royal,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.849746'), Decimal('62.786965'))"
Khanty-Mansiysk,2010,12576.0,13860.0,17223.0,18840.0,18000.0,21786.0,22973.0,23070.0,23070.0,20951.0,19565.0,69.18,231876.0,"(Decimal('69.095798'), Decimal('61.026144'))"
Harwell,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('59.555959'), Decimal('66.84556'))"
Khatanga,2010,550.0,620.0,671.0,996.0,1034.0,2120.0,1557.0,1838.0,1437.0,942.0,794.0,331.81,13713.0,"(Decimal('102.473016'), Decimal('71.978434'))"
Herpuchi,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('138.824395'), Decimal('52.976379'))"
Honuu (Girl),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('143.251985'), Decimal('66.451866'))"
Khorey Vere,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('58.04802'), Decimal('67.416494'))"
remedy,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('118.27157'), Decimal('56.912812'))"
Cheboksary,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.320195'), Decimal('56.082722'))"
Chyegdomyn,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Chelyabinsk (Balandino),2010,36728.0,34558.0,41017.0,44155.0,53026.0,67707.0,79595.0,75871.0,66485.0,56554.0,53721.0,294.1,658251.0,"(Decimal('61.509282'), Decimal('55.298164'))"
Cherepovets,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('38.02088'), Decimal('59.281551'))"
Cherskiy,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('161.32298'), Decimal('68.747259'))"
Chizha,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.366705'), Decimal('67.084013'))"
Reads (tub),2010,7583.0,8606.0,9654.0,10539.0,11293.0,16433.0,22624.0,24071.0,17568.0,13739.0,11833.0,153.51,166241.0,"(Decimal('113.306492'), Decimal('52.020464'))"
Çokurdah,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('147.90427'), Decimal('70.623269'))"
Çumikan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('135.28347'), Decimal('54.69673'))"
Şarıpovo,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('89.169766'), Decimal('55.458343'))"
Shakhtars'k,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('142.076602'), Decimal('49.189684'))"
Şoyna,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.156661'), Decimal('67.872927'))"
Shushenskoe,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('92.048274'), Decimal('53.388274'))"
Egvekinot (Bay Cross),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('-179.089626'), Decimal('65.885249'))"
Ekimçan,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('132.950411'), Decimal('53.074423'))"
Elista,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.330575'), Decimal('46.369401'))"
ESSO,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('158.709467'), Decimal('55.93715'))"
South kurilsk (Mendeleevo),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('145.681308'), Decimal('43.959284'))"
Yuzhno-(Khomutovo),2010,50874.0,45123.0,50050.0,49789.0,55546.0,70140.0,87198.0,87279.0,75244.0,66589.0,56050.0,1308.3,748746.0,"(Decimal('142.723677'), Decimal('46.886967'))"
Yakutsk,2010,27916.0,28152.0,35719.0,40624.0,40540.0,60362.0,74918.0,81080.0,61147.0,48181.0,37818.0,1649.85,577323.0,"(Decimal('129.750225'), Decimal('62.086594'))"
Yakutsk (Magan),2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('-6.226888'), Decimal('8.607871'))"
Yamburg,2010,5517.0,5564.0,5524.0,5436.0,6721.0,5372.0,5514.0,5503.0,5287.0,5486.0,5828.0,6.99,67850.0,"(Decimal('75.097783'), Decimal('67.980026'))"
Yaroslavl (Tunoshna),2010,394.0,305.0,380.0,305.0,256.0,335.0,219.0,595.0,1176.0,544.0,431.0,1209.5,5326.0,"(Decimal('40.170054'), Decimal('57.56231'))"
Yartsevo,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('90.203907'), Decimal('60.252931'))"
Abakan,2009,3407.0,3174.0,3116.0,3672.0,4737.0,7545.0,8325.0,12188.0,7773.0,6157.0,4786.0,362.5,69454.0,"(Decimal('91.399735'), Decimal('53.751351'))"
Aikhal,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('111.543324'), Decimal('65.957161'))"
Loss,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('125.398355'), Decimal('58.602489'))"
Amderma,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('61.577429'), Decimal('69.759076'))"
Anadyr,2009,2672.0,3131.0,4499.0,4758.0,5655.0,8749.0,9258.0,8876.0,9255.0,6062.0,7284.0,164.0,74429.0,"(Decimal('177.738273'), Decimal('64.713433'))"
Anapa (Vitjazevo),2009,10511.0,9103.0,11662.0,13483.0,24284.0,77180.0,118859.0,124429.0,70830.0,23509.0,14313.0,36.03,510574.0,"(Decimal('37.341511'), Decimal('45.003748'))"
Antypayuta,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Apatite (Khibiny),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('33.581999'), Decimal('67.459641'))"
Arkhangelsk (Vaskovo),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('40.706789'), Decimal('64.592645'))"
Arkhangelsk (Talagy),2009,26827.0,26464.0,31807.0,33439.0,35260.0,45174.0,47965.0,49977.0,43660.0,43619.0,39871.0,535.7,465747.0,"(Decimal('40.714892'), Decimal('64.596138'))"
Astrakhan (Narimanovo),2009,9413.0,9289.0,11254.0,19683.0,18878.0,15655.0,18143.0,23163.0,23020.0,25249.0,21668.0,88.83,216424.0,"(Decimal('47.999896'), Decimal('46.287344'))"
Achinsk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('90.566467'), Decimal('56.271301'))"
Trip,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('138.042241'), Decimal('56.431311'))"
Auctions,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('113.479076'), Decimal('54.369366'))"
Baykit,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('96.366763'), Decimal('61.681612'))"
Barnaul (Titov Name),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('83.547723'), Decimal('53.361377'))"
In Salah,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('130.399707'), Decimal('67.792415'))"
white Mountain,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('146.228094'), Decimal('68.553931'))"
Belgorod,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('36.570541'), Decimal('50.645157'))"
Novy Urengoy,2009,4389.0,3703.0,3275.0,5880.0,8541.0,9451.0,9654.0,9591.0,8120.0,7954.0,7358.0,80.2,84730.0,"(Decimal('66.694583'), Decimal('63.697412'))"
Belushi,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.623466'), Decimal('66.887693'))"
Usinsk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.046174'), Decimal('63.927111'))"
"Beringovsky (Branch PCF ""A / P Chukotka"")",2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('179.293427'), Decimal('63.025373'))"
Biisk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('85.343842'), Decimal('52.481983'))"
Blagoveshchensk,2009,4056.0,3557.0,3786.0,4850.0,6770.0,12527.0,18554.0,20085.0,12631.0,10029.0,7904.0,114.3,113401.0,"(Decimal('127.407536'), Decimal('50.42238'))"
Bovanenkovo,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('68.338149'), Decimal('70.319169'))"
Bogorodskoe,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('140.445792'), Decimal('52.376818'))"
Boguçanı,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('97.46764'), Decimal('58.381633'))"
Bodaybo,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('114.225855'), Decimal('57.857975'))"
Bratsk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('101.703088'), Decimal('56.365054'))"
Bryansk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('34.182693'), Decimal('53.213493'))"
Bugulma,2009,1263.0,1078.0,1141.0,1373.0,1374.0,1618.0,1767.0,1953.0,1474.0,1411.0,1079.0,2.17,16928.0,"(Decimal('52.790306'), Decimal('54.634026'))"
Petrel,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('147.622486'), Decimal('44.920825'))"
Vanavara,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('102.303298'), Decimal('60.351026'))"
Varandey,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('58.202862'), Decimal('68.846223'))"
Верхневилюйск,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('120.278784'), Decimal('63.457425'))"
Vizhas,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.901117'), Decimal('66.637077'))"
Viljujsk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('121.691798'), Decimal('63.754713'))"
Витим,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('112.566271'), Decimal('59.459285'))"
Vladivostok (Knevichi),2009,61804.0,55744.0,60230.0,61134.0,72021.0,91068.0,117308.0,124558.0,101318.0,85129.0,77658.0,1994.8,988862.0,"(Decimal('132.165103'), Decimal('43.396702'))"
Vladikavkaz (Beslan),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.604633'), Decimal('43.201857'))"
Vladimir,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('40.316228'), Decimal('56.123257'))"
Volgograd (Gumrak),2009,20211.0,18527.0,21817.0,26911.0,34472.0,40339.0,45515.0,47848.0,41787.0,34174.0,28826.0,81.0,388624.0,"(Decimal('44.356743'), Decimal('48.792276'))"
Vologda,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('39.936025'), Decimal('59.284144'))"
Volokovaya,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('48.238974'), Decimal('66.483341'))"
Vorkuta,2009,2575.0,2807.0,2974.0,2324.0,2546.0,2063.0,3976.0,3877.0,4282.0,3005.0,3636.0,82.03,37244.0,"(Decimal('64.00447'), Decimal('67.490244'))"
Voronezh (Chertovitskoe),2009,7925.0,8975.0,10607.0,11998.0,12884.0,15887.0,17652.0,15779.0,14216.0,8067.0,8246.0,14.54,140396.0,"(Decimal('39.225359'), Decimal('51.812576'))"
Vuktyl,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('57.286293'), Decimal('63.826824'))"
Gelendzhik,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('38.025156'), Decimal('44.593815'))"
Gorno-Altaisk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('85.841302'), Decimal('51.969985'))"
Terrible (North),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.699751'), Decimal('43.384707'))"
Kervan,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Distance,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('133.730759'), Decimal('45.879914'))"
deputy,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('139.903775'), Decimal('69.391802'))"
Dixon,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('80.383003'), Decimal('73.516386'))"
Dudinka,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('86.176769'), Decimal('69.389122'))"
Yeisk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('38.220872'), Decimal('46.680447'))"
Ekaterinburg (Koltsovo),2009,129152.0,113901.0,127596.0,139615.0,162768.0,200784.0,228884.0,238920.0,212973.0,188795.0,170969.0,1505.9,2092602.0,"(Decimal('60.802263'), Decimal('56.750256'))"
Ekaterinburg (Uktus),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('60.802263'), Decimal('56.750256'))"
Yelizovo (Avachinskiy),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('158.425285'), Decimal('53.169328'))"
Pitorafik,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('92.098589'), Decimal('58.464048'))"
Erbogaçen,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('108.019592'), Decimal('61.274815'))"
Jigansk,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('123.362449'), Decimal('66.788511'))"
Zhukovsky,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('38.117727'), Decimal('55.56167'))"
Gulf Lawrence (Lawrence),2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('-71.970927'), Decimal('46.619124'))"
