Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201607,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,122088
201607,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8948
201607,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8030
201607,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,21223
201607,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19812
201607,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,4649
201607,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4559
201607,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,22787
201607,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20800
201607,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10620
201607,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9948
201607,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,7984
201607,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6063
201607,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6559
201607,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,6269
201607,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,12174
201607,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,12031
201607,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,14227
201607,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,13314
201607,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,210036
201607,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,198847
201607,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,18872
201607,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,15819
201607,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14187
201607,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,13703
201607,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,7204
201607,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,6874
201607,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,36749
201607,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,36661
201607,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,16863
201607,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,17415
201607,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7258
201607,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6214
201607,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,2262
201607,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,2227
201607,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,66273
201607,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,63242
201607,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,277
201607,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,124
201607,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,15279
201607,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12116
201607,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,10803
201607,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,9753
201607,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24198
201607,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22921
201607,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,14675
201607,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,13403
201607,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,8226
201607,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,8468
201607,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7645
201607,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7454
201607,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15635
201607,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14878
201607,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1944
201607,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1913
201607,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,160395
201607,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,159321
201607,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1898
201607,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4300
201607,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6524
201607,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,155408
201607,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,150958
201607,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,44
201607,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,12876
201607,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,11592
201607,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,12029
201607,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,10638
201607,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5908
201607,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5731
201607,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,8017
201607,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,7172
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,12651
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29798
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,315745
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,319256
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,23
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,457074
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,421784
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,252
201607,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,94428
201607,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,71584
201607,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9789
201607,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,6997
201607,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,731
201607,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,1
201607,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,11965
201607,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,2251
201607,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,11216
201607,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,18391
201607,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,48679
201607,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,40264
201607,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,31615
201607,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,5273
201607,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,474
201607,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,24997
201607,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,3502
201607,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,3303
201607,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,227233
201607,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,224176
201607,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,6436
201607,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,6302
201607,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,16135
201607,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12775
201607,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,8568
201607,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,7383
201607,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,7421
201607,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,G,6897
201607,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,8749
201607,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7652
201607,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,4267
201607,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,2650
201608,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,7374
201608,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,7515
201608,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,12967
201608,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,10813
201608,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,5568
201608,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,4926
201608,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,53693
201608,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,52644
201608,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,14631
201608,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,13841
201608,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,23282
201608,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,24058
201608,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,2985
201608,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,2564
201608,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7756
201608,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7298
201608,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Low Fare,International,G,10
201608,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,1010
201608,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,691
201608,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,59001
201608,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,60648
201608,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6942
201608,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5622
201608,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7683
201608,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7396
201608,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,84153
201608,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,86777
201608,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,113317
201608,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,110410
201608,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8934
201608,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7816
201608,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20224
201608,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20212
201608,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,4577
201608,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4268
201608,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21166
201608,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19877
201608,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10625
201608,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10584
201608,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,8825
201608,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6785
201608,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6494
201608,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5997
201608,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,13753
201608,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,13272
201608,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,13231
201608,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,12055
201608,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,190837
201608,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,186982
