Retailer;Retailer ID;Invoice Date;Region;State;City;Product;Price per Unit;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
Kohl's;1189833;04/29/21;West;California;Los Angeles;Men's Apparel;$38.00 ;224;$8,512 ;$5,107 ;60%;Outlet
Kohl's;1189833;04/30/21;West;California;Los Angeles;Women's Apparel;$51.00 ;224;$11,424 ;$2,628 ;23%;Outlet
Kohl's;1189833;05/01/21;West;California;Los Angeles;Men's Street Footwear;$36.00 ;306;$11,016 ;$4,957 ;45%;Outlet
Kohl's;1189833;05/02/21;West;California;Los Angeles;Men's Athletic Footwear;$41.00 ;264;$10,824 ;$3,355 ;31%;Outlet
Kohl's;1189833;05/03/21;West;California;Los Angeles;Women's Street Footwear;$34.00 ;232;$7,888 ;$3,471 ;44%;Outlet
Kohl's;1189833;05/04/21;West;California;Los Angeles;Women's Athletic Footwear;$36.00 ;223;$8,028 ;$3,051 ;38%;Outlet
Kohl's;1189833;05/05/21;West;California;Los Angeles;Men's Apparel;$43.00 ;230;$9,890 ;$6,132 ;62%;Outlet
Kohl's;1189833;05/06/21;West;California;Los Angeles;Women's Apparel;$46.00 ;208;$9,568 ;$2,201 ;23%;Outlet
Kohl's;1189833;05/07/21;West;California;Los Angeles;Men's Street Footwear;$38.00 ;289;$10,982 ;$5,052 ;46%;Outlet
Kohl's;1189833;05/08/21;West;California;Los Angeles;Men's Athletic Footwear;$39.00 ;264;$10,296 ;$2,780 ;27%;Outlet
Kohl's;1189833;05/09/21;West;California;Los Angeles;Women's Street Footwear;$38.00 ;210;$7,980 ;$3,591 ;45%;Outlet
Kohl's;1189833;05/10/21;West;California;Los Angeles;Women's Athletic Footwear;$39.00 ;195;$7,605 ;$3,042 ;40%;Outlet
Kohl's;1189833;05/11/21;West;California;Los Angeles;Men's Apparel;$44.00 ;195;$8,580 ;$5,320 ;62%;Outlet
Kohl's;1189833;05/12/21;West;California;Los Angeles;Women's Apparel;$49.00 ;210;$10,290 ;$2,264 ;22%;Outlet
Kohl's;1189833;05/13/21;West;California;Los Angeles;Men's Street Footwear;$36.00 ;256;$9,216 ;$4,332 ;47%;Outlet
Kohl's;1189833;05/14/21;West;California;Los Angeles;Men's Athletic Footwear;$43.00 ;264;$11,352 ;$3,406 ;30%;Outlet
Kohl's;1189833;05/15/21;West;California;Los Angeles;Women's Street Footwear;$33.00 ;208;$6,864 ;$2,883 ;42%;Outlet
Kohl's;1189833;05/16/21;West;California;Los Angeles;Women's Athletic Footwear;$33.00 ;213;$7,029 ;$2,952 ;42%;Outlet
Kohl's;1189833;05/17/21;West;California;Los Angeles;Men's Apparel;$46.00 ;210;$9,660 ;$5,989 ;62%;Outlet
Kohl's;1189833;05/18/21;West;California;Los Angeles;Women's Apparel;$46.00 ;208;$9,568 ;$2,296 ;24%;Outlet
Kohl's;1189833;05/19/21;West;California;Los Angeles;Men's Street Footwear;$40.00 ;272;$10,880 ;$5,005 ;46%;Outlet
Kohl's;1189833;05/20/21;West;California;Los Angeles;Men's Athletic Footwear;$42.00 ;264;$11,088 ;$3,326 ;30%;Outlet
Kohl's;1189833;05/21/21;West;California;Los Angeles;Women's Street Footwear;$35.00 ;223;$7,805 ;$3,590 ;46%;Outlet
Kohl's;1189833;05/22/21;West;California;Los Angeles;Women's Athletic Footwear;$33.00 ;221;$7,293 ;$3,063 ;42%;Outlet
Kohl's;1189833;05/23/21;West;California;Los Angeles;Men's Apparel;$46.00 ;204;$9,384 ;$5,349 ;57%;Outlet
Kohl's;1189833;05/24/21;West;California;Los Angeles;Women's Apparel;$49.00 ;238;$11,662 ;$2,799 ;24%;Outlet
Kohl's;1189833;05/25/21;West;California;Los Angeles;Men's Street Footwear;$39.00 ;315;$12,285 ;$5,651 ;46%;Outlet
Kohl's;1189833;05/26/21;West;California;Los Angeles;Men's Athletic Footwear;$42.00 ;288;$12,096 ;$3,387 ;28%;Outlet
Kohl's;1189833;05/27/21;West;California;Los Angeles;Women's Street Footwear;$39.00 ;231;$9,009 ;$4,144 ;46%;Outlet
Kohl's;1189833;05/28/21;West;California;Los Angeles;Women's Athletic Footwear;$35.00 ;224;$7,840 ;$3,136 ;40%;Outlet
Kohl's;1189833;05/29/21;West;California;Los Angeles;Men's Apparel;$43.00 ;219;$9,417 ;$5,839 ;62%;Outlet
Kohl's;1189833;05/30/21;West;California;Los Angeles;Women's Apparel;$44.00 ;232;$10,208 ;$2,552 ;25%;Outlet
Foot Locker;1185732;05/31/21;West;California;Los Angeles;Men's Street Footwear;$36.00 ;147;$5,292 ;$2,381 ;45%;Outlet
Foot Locker;1185732;06/01/21;West;California;Los Angeles;Men's Athletic Footwear;$31.00 ;91;$2,821 ;$1,157 ;41%;Outlet
Foot Locker;1185732;06/02/21;West;California;Los Angeles;Women's Street Footwear;$24.00 ;94;$2,256 ;$880 ;39%;Outlet
Foot Locker;1185732;06/03/21;West;California;Los Angeles;Women's Athletic Footwear;$27.00 ;41;$1,107 ;$509 ;46%;Outlet
Sports Direct;1197831;08/15/21;South;Texas;Dallas;Men's Apparel;$26.00 ;113;$2,938 ;$793 ;27%;Outlet
Sports Direct;1197831;08/16/21;South;Texas;Dallas;Women's Apparel;$24.00 ;163;$3,912 ;$1,878 ;48%;Outlet
Sports Direct;1197831;08/17/21;South;Texas;Dallas;Men's Street Footwear;$19.00 ;230;$4,370 ;$1,398 ;32%;Outlet
Sports Direct;1197831;08/18/21;South;Texas;Dallas;Men's Athletic Footwear;$23.00 ;215;$4,945 ;$1,780 ;36%;Outlet
Sports Direct;1197831;08/19/21;South;Texas;Dallas;Women's Street Footwear;$27.00 ;143;$3,861 ;$1,351 ;35%;Outlet
Sports Direct;1197831;08/20/21;South;Texas;Dallas;Women's Athletic Footwear;$28.00 ;136;$3,808 ;$1,714 ;45%;Outlet
Sports Direct;1197831;08/21/21;South;Texas;Dallas;Men's Apparel;$26.00 ;93;$2,418 ;$774 ;32%;Outlet
Sports Direct;1197831;08/22/21;South;Texas;Dallas;Women's Apparel;$26.00 ;155;$4,030 ;$2,055 ;51%;Outlet
Sports Direct;1197831;08/23/21;South;Texas;Dallas;Men's Street Footwear;$21.00 ;203;$4,263 ;$1,663 ;39%;Outlet
Sports Direct;1197831;08/24/21;South;Texas;Dallas;Men's Athletic Footwear;$31.00 ;236;$7,316 ;$2,926 ;40%;Outlet
Sports Direct;1197831;08/25/21;South;Texas;Dallas;Women's Street Footwear;$20.00 ;155;$3,100 ;$1,178 ;38%;Outlet
Sports Direct;1197831;08/26/21;South;Texas;Dallas;Women's Athletic Footwear;$26.00 ;140;$3,640 ;$1,711 ;47%;Outlet
Sports Direct;1197831;08/27/21;South;Texas;Dallas;Men's Apparel;$29.00 ;96;$2,784 ;$1,030 ;37%;Outlet
Sports Direct;1197831;08/28/21;South;Texas;Dallas;Women's Apparel;$27.00 ;153;$4,131 ;$2,231 ;54%;Outlet
Sports Direct;1197831;08/29/21;South;Texas;Dallas;Men's Street Footwear;$13.00 ;231;$3,003 ;$1,201 ;40%;Outlet
Sports Direct;1197831;08/30/21;South;Texas;Dallas;Men's Athletic Footwear;$21.00 ;210;$4,410 ;$1,764 ;40%;Outlet
Sports Direct;1197831;08/31/21;South;Texas;Dallas;Women's Street Footwear;$20.00 ;179;$3,580 ;$1,396 ;39%;Outlet
Sports Direct;1197831;09/01/21;South;Texas;Dallas;Women's Athletic Footwear;$20.00 ;149;$2,980 ;$1,460 ;49%;Outlet
Sports Direct;1197831;09/02/21;South;Texas;Dallas;Men's Apparel;$26.00 ;107;$2,782 ;$1,002 ;36%;Outlet
Sports Direct;1197831;09/03/21;South;Texas;Dallas;Women's Apparel;$22.00 ;210;$4,620 ;$2,633 ;57%;Outlet
Sports Direct;1197831;09/04/21;South;Texas;Dallas;Men's Street Footwear;$13.00 ;233;$3,029 ;$1,151 ;38%;Outlet
Sports Direct;1197831;09/05/21;South;Texas;Dallas;Men's Athletic Footwear;$22.00 ;248;$5,456 ;$2,292 ;42%;Outlet
Sports Direct;1197831;09/06/21;South;Texas;Dallas;Women's Street Footwear;$19.00 ;200;$3,800 ;$1,520 ;40%;Outlet
Sports Direct;1197831;09/07/21;South;Texas;Dallas;Women's Athletic Footwear;$27.00 ;182;$4,914 ;$2,408 ;49%;Outlet
Sports Direct;1197831;09/08/21;South;Texas;Dallas;Men's Apparel;$38.00 ;153;$5,814 ;$2,093 ;36%;Outlet
Sports Direct;1197831;09/09/21;South;Texas;Dallas;Women's Apparel;$34.00 ;264;$8,976 ;$4,668 ;52%;Outlet
Sports Direct;1197831;09/10/21;South;Texas;Dallas;Men's Street Footwear;$30.00 ;256;$7,680 ;$2,842 ;37%;Outlet
Sports Direct;1197831;09/11/21;South;Texas;Dallas;Men's Athletic Footwear;$40.00 ;280;$11,200 ;$4,592 ;41%;Outlet
Sports Direct;1197831;09/12/21;South;Texas;Dallas;Women's Street Footwear;$30.00 ;215;$6,450 ;$2,516 ;39%;Outlet
Sports Direct;1197831;09/13/21;South;Texas;Dallas;Women's Athletic Footwear;$29.00 ;192;$5,568 ;$2,728 ;49%;Outlet
Sports Direct;1197831;09/14/21;South;Texas;Dallas;Men's Apparel;$40.00 ;150;$6,000 ;$2,220 ;37%;Outlet
Sports Direct;1197831;09/15/21;South;Texas;Dallas;Women's Apparel;$42.00 ;280;$11,760 ;$6,468 ;55%;Outlet
Sports Direct;1197831;09/16/21;South;Texas;Dallas;Men's Street Footwear;$34.00 ;256;$8,704 ;$3,656 ;42%;Outlet
Sports Direct;1197831;09/17/21;South;Texas;Dallas;Men's Athletic Footwear;$34.00 ;264;$8,976 ;$3,770 ;42%;Outlet
Sports Direct;1197831;09/18/21;South;Texas;Dallas;Women's Street Footwear;$33.00 ;322;$10,626 ;$4,463 ;42%;Outlet
Sports Direct;1197831;09/19/21;South;Texas;Dallas;Women's Athletic Footwear;$32.00 ;201;$6,432 ;$3,538 ;55%;Outlet
Sports Direct;1197831;09/20/21;South;Texas;Dallas;Men's Apparel;$39.00 ;184;$7,176 ;$2,727 ;38%;Outlet
Sports Direct;1197831;09/21/21;South;Texas;Dallas;Women's Apparel;$47.00 ;272;$12,784 ;$7,287 ;57%;Outlet
Sports Direct;1197831;09/22/21;South;Texas;Dallas;Men's Street Footwear;$34.00 ;248;$8,432 ;$3,626 ;43%;Outlet
Sports Direct;1197831;09/23/21;South;Texas;Dallas;Men's Athletic Footwear;$43.00 ;256;$11,008 ;$5,064 ;46%;Outlet
Sports Direct;1197831;09/24/21;South;Texas;Dallas;Women's Street Footwear;$35.00 ;332;$11,620 ;$5,461 ;47%;Outlet
Sports Direct;1197831;09/25/21;South;Texas;Dallas;Women's Athletic Footwear;$38.00 ;158;$6,004 ;$3,242 ;54%;Outlet
Sports Direct;1197831;09/26/21;South;Texas;Dallas;Men's Apparel;$43.00 ;158;$6,794 ;$2,786 ;41%;Outlet
Sports Direct;1197831;09/27/21;South;Texas;Dallas;Women's Apparel;$43.00 ;240;$10,320 ;$6,192 ;60%;Outlet
Sports Direct;1197831;09/28/21;South;Texas;Dallas;Men's Street Footwear;$38.00 ;232;$8,816 ;$4,055 ;46%;Outlet
Sports Direct;1197831;09/29/21;South;Texas;Dallas;Men's Athletic Footwear;$38.00 ;203;$7,714 ;$3,626 ;47%;Outlet
Sports Direct;1197831;09/30/21;South;Texas;Dallas;Women's Street Footwear;$47.00 ;254;$11,938 ;$5,372 ;45%;Outlet
Sports Direct;1197831;10/01/21;South;Texas;Dallas;Women's Athletic Footwear;$41.00 ;135;$5,535 ;$3,044 ;55%;Outlet
Sports Direct;1197831;10/02/21;South;Texas;Dallas;Men's Apparel;$37.00 ;149;$5,513 ;$2,205 ;40%;Outlet
Sports Direct;1197831;10/03/21;South;Texas;Dallas;Women's Apparel;$33.00 ;236;$7,788 ;$4,595 ;59%;Outlet
Sports Direct;1197831;10/04/21;South;Texas;Dallas;Men's Street Footwear;$30.00 ;213;$6,390 ;$2,812 ;44%;Outlet
Sports Direct;1197831;10/05/21;South;Texas;Dallas;Men's Athletic Footwear;$29.00 ;219;$6,351 ;$2,985 ;47%;Outlet
Sports Direct;1197831;10/06/21;South;Texas;Dallas;Women's Street Footwear;$32.00 ;190;$6,080 ;$2,675 ;44%;Outlet
Sports Direct;1197831;10/07/21;South;Texas;Dallas;Women's Athletic Footwear;$30.00 ;145;$4,350 ;$2,349 ;54%;Outlet
Sports Direct;1197831;10/08/21;South;Texas;Dallas;Men's Apparel;$30.00 ;128;$3,840 ;$1,536 ;40%;Outlet
Sports Direct;1197831;10/09/21;South;Texas;Dallas;Women's Apparel;$39.00 ;190;$7,410 ;$4,298 ;58%;Outlet
Sports Direct;1197831;10/10/21;South;Texas;Dallas;Men's Street Footwear;$31.00 ;225;$6,975 ;$2,999 ;43%;Outlet
Sports Direct;1197831;10/11/21;South;Texas;Dallas;Men's Athletic Footwear;$27.00 ;218;$5,886 ;$2,649 ;45%;Outlet
Sports Direct;1197831;10/12/21;South;Texas;Dallas;Women's Street Footwear;$51.00 ;228;$11,628 ;$5,116 ;44%;Outlet
Sports Direct;1197831;10/13/21;South;Texas;Dallas;Women's Athletic Footwear;$50.00 ;160;$8,000 ;$4,160 ;52%;Outlet
Sports Direct;1197831;10/14/21;South;Texas;Dallas;Men's Apparel;$46.00 ;162;$7,452 ;$2,906 ;39%;Outlet
Sports Direct;1197831;10/15/21;South;Texas;Dallas;Women's Apparel;$51.00 ;236;$12,036 ;$7,342 ;61%;Outlet
Sports Direct;1197831;10/16/21;South;Texas;Dallas;Men's Street Footwear;$46.00 ;281;$12,926 ;$6,075 ;47%;Outlet
Sports Direct;1197831;10/17/21;South;Texas;Dallas;Men's Athletic Footwear;$39.00 ;248;$9,672 ;$4,062 ;42%;Outlet
Sports Direct;1197831;10/18/21;South;Texas;Dallas;Women's Street Footwear;$46.00 ;239;$10,994 ;$4,837 ;44%;Outlet
Sports Direct;1197831;10/19/21;South;Texas;Dallas;Women's Athletic Footwear;$44.00 ;190;$8,360 ;$4,682 ;56%;Outlet
Sports Direct;1197831;10/20/21;South;Texas;Dallas;Men's Apparel;$47.00 ;168;$7,896 ;$2,922 ;37%;Outlet
Sports Direct;1197831;10/21/21;South;Texas;Dallas;Women's Apparel;$54.00 ;256;$13,824 ;$8,294 ;60%;Outlet
Foot Locker;1185732;10/22/21;South;Texas;Dallas;Men's Street Footwear;$34.00 ;128;$4,352 ;$2,698 ;62%;Outlet
Foot Locker;1185732;10/23/21;South;Texas;Dallas;Men's Athletic Footwear;$34.00 ;68;$2,312 ;$902 ;39%;Outlet
Foot Locker;1185732;10/24/21;South;Texas;Dallas;Women's Street Footwear;$28.00 ;72;$2,016 ;$847 ;42%;Outlet
Foot Locker;1185732;10/25/21;South;Texas;Dallas;Women's Athletic Footwear;$28.00 ;23;$644 ;$277 ;43%;Outlet
Foot Locker;1185732;10/26/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$42.00 ;41;$1,722 ;$706 ;41%;Outlet
Foot Locker;1185732;10/27/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$32.00 ;70;$2,240 ;$762 ;34%;Outlet
Foot Locker;1185732;10/28/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$32.00 ;166;$5,312 ;$3,187 ;60%;Outlet
Foot Locker;1185732;10/29/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$32.00 ;44;$1,408 ;$563 ;40%;Outlet
Foot Locker;1185732;10/30/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$25.00 ;54;$1,350 ;$608 ;45%;Outlet
Foot Locker;1185732;10/31/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$28.00 ;17;$476 ;$200 ;42%;Outlet
Foot Locker;1185732;11/01/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$39.00 ;40;$1,560 ;$577 ;37%;Outlet
Foot Locker;1185732;11/02/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$30.00 ;74;$2,220 ;$777 ;35%;Outlet
Foot Locker;1185732;11/03/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$39.00 ;156;$6,084 ;$3,529 ;58%;Outlet
Foot Locker;1185732;11/04/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$33.00 ;53;$1,749 ;$647 ;37%;Outlet
Foot Locker;1185732;11/05/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$29.00 ;58;$1,682 ;$757 ;45%;Outlet
Foot Locker;1185732;11/06/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$32.00 ;8;$256 ;$113 ;44%;Outlet
Foot Locker;1185732;11/07/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$41.00 ;24;$984 ;$335 ;34%;Outlet
Foot Locker;1185732;11/08/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$38.00 ;61;$2,318 ;$719 ;31%;Outlet
Foot Locker;1185732;11/09/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$35.00 ;140;$4,900 ;$2,793 ;57%;Outlet
Foot Locker;1185732;11/10/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$37.00 ;51;$1,887 ;$604 ;32%;Outlet
Foot Locker;1185732;11/11/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$27.00 ;51;$1,377 ;$578 ;42%;Outlet
Foot Locker;1185732;11/12/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$36.00 ;24;$864 ;$328 ;38%;Outlet
Foot Locker;1185732;11/13/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$45.00 ;26;$1,170 ;$433 ;37%;Outlet
Foot Locker;1185732;11/14/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$39.00 ;64;$2,496 ;$674 ;27%;Outlet
Foot Locker;1185732;11/15/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$44.00 ;150;$6,600 ;$3,432 ;52%;Outlet
Foot Locker;1185732;11/16/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$40.00 ;54;$2,160 ;$713 ;33%;Outlet
Foot Locker;1185732;11/17/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$38.00 ;53;$2,014 ;$745 ;37%;Outlet
Foot Locker;1185732;11/18/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$42.00 ;34;$1,428 ;$571 ;40%;Outlet
Foot Locker;1185732;11/19/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$51.00 ;39;$1,989 ;$736 ;37%;Outlet
Foot Locker;1185732;11/20/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$51.00 ;78;$3,978 ;$1,472 ;37%;Outlet
Foot Locker;1185732;11/21/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$49.00 ;170;$8,330 ;$4,748 ;57%;Outlet
Foot Locker;1185732;11/22/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$41.00 ;85;$3,485 ;$1,359 ;39%;Outlet
Foot Locker;1185732;11/23/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$42.00 ;54;$2,268 ;$975 ;43%;Outlet
Foot Locker;1185732;11/24/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$43.00 ;53;$2,279 ;$1,071 ;47%;Outlet
Foot Locker;1185732;11/25/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$43.00 ;48;$2,064 ;$867 ;42%;Outlet
Foot Locker;1185732;11/26/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$52.00 ;105;$5,460 ;$1,911 ;35%;Outlet
Foot Locker;1185732;11/27/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$49.00 ;175;$8,575 ;$4,888 ;57%;Outlet
Foot Locker;1185732;11/28/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$45.00 ;99;$4,455 ;$1,737 ;39%;Outlet
Foot Locker;1185732;11/29/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$43.00 ;72;$3,096 ;$1,331 ;43%;Outlet
Foot Locker;1185732;11/30/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$39.00 ;56;$2,184 ;$1,026 ;47%;Outlet
Foot Locker;1185732;12/01/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$50.00 ;64;$3,200 ;$1,280 ;40%;Outlet
Foot Locker;1185732;12/02/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$50.00 ;116;$5,800 ;$2,088 ;36%;Outlet
Foot Locker;1185732;12/03/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$51.00 ;179;$9,129 ;$5,295 ;58%;Outlet
Foot Locker;1185732;12/04/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$44.00 ;102;$4,488 ;$1,885 ;42%;Outlet
Foot Locker;1185732;12/05/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$38.00 ;79;$3,002 ;$1,411 ;47%;Outlet
Foot Locker;1185732;12/06/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$43.00 ;62;$2,666 ;$1,226 ;46%;Outlet
Foot Locker;1185732;12/07/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$46.00 ;54;$2,484 ;$969 ;39%;Outlet
Foot Locker;1185732;12/08/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$49.00 ;123;$6,027 ;$2,170 ;36%;Outlet
Foot Locker;1185732;12/09/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$46.00 ;162;$7,452 ;$3,875 ;52%;Outlet
Foot Locker;1185732;12/10/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$40.00 ;91;$3,640 ;$1,238 ;34%;Outlet
Foot Locker;1185732;12/11/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$32.00 ;60;$1,920 ;$768 ;40%;Outlet
Foot Locker;1185732;12/12/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$32.00 ;53;$1,696 ;$695 ;41%;Outlet
Foot Locker;1185732;12/13/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$36.00 ;41;$1,476 ;$502 ;34%;Outlet
Foot Locker;1185732;12/14/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$48.00 ;79;$3,792 ;$1,176 ;31%;Outlet
Foot Locker;1185732;12/15/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$47.00 ;124;$5,828 ;$3,089 ;53%;Outlet
Foot Locker;1185732;12/16/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$35.00 ;68;$2,380 ;$762 ;32%;Outlet
Foot Locker;1185732;12/17/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$38.00 ;38;$1,444 ;$549 ;38%;Outlet
Foot Locker;1185732;12/18/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$40.00 ;34;$1,360 ;$517 ;38%;Outlet
Foot Locker;1185732;12/19/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$43.00 ;30;$1,290 ;$426 ;33%;Outlet
Foot Locker;1185732;12/20/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$42.00 ;74;$3,108 ;$995 ;32%;Outlet
Foot Locker;1185732;12/21/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$48.00 ;124;$5,952 ;$3,571 ;60%;Outlet
Foot Locker;1185732;12/22/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$43.00 ;68;$2,924 ;$1,228 ;42%;Outlet
Foot Locker;1185732;12/23/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$47.00 ;66;$3,102 ;$1,365 ;44%;Outlet
Foot Locker;1185732;12/24/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$43.00 ;60;$2,580 ;$1,187 ;46%;Outlet
Foot Locker;1185732;12/25/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$51.00 ;48;$2,448 ;$955 ;39%;Outlet
Foot Locker;1185732;12/26/21;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$53.00 ;75;$3,975 ;$1,431 ;36%;Outlet
Foot Locker;1185732;12/27/21;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$53.00 ;143;$7,579 ;$4,623 ;61%;Outlet
Foot Locker;1185732;12/28/21;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$47.00 ;85;$3,995 ;$1,638 ;41%;Outlet
Foot Locker;1185732;12/29/21;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$44.00 ;79;$3,476 ;$1,529 ;44%;Outlet
Foot Locker;1185732;12/30/21;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$40.00 ;53;$2,120 ;$954 ;45%;Outlet
Foot Locker;1185732;12/31/21;Northeast;Pennsylvania;Philadelphia;Men's Apparel;$46.00 ;56;$2,576 ;$1,005 ;39%;Outlet
Foot Locker;1185732;01/01/20;Northeast;Pennsylvania;Philadelphia;Women's Apparel;$53.00 ;83;$4,399 ;$1,408 ;32%;Outlet
West Gear;1128299;01/02/20;Northeast;Pennsylvania;Philadelphia;Men's Street Footwear;$27.00 ;158;$4,266 ;$1,792 ;42%;Outlet
West Gear;1128299;01/03/20;Northeast;Pennsylvania;Philadelphia;Men's Athletic Footwear;$35.00 ;135;$4,725 ;$1,465 ;31%;Outlet
West Gear;1128299;01/04/20;Northeast;Pennsylvania;Philadelphia;Women's Street Footwear;$36.00 ;140;$5,040 ;$2,369 ;47%;Outlet
West Gear;1128299;01/05/20;Northeast;Pennsylvania;Philadelphia;Women's Athletic Footwear;$34.00 ;90;$3,060 ;$1,255 ;41%;Outlet
West Gear;1128299;01/06/20;West;Nevada;Las Vegas;Men's Apparel;$37.00 ;80;$2,960 ;$1,687 ;57%;Outlet
West Gear;1128299;01/07/20;West;Nevada;Las Vegas;Women's Apparel;$36.00 ;166;$5,976 ;$1,434 ;24%;Outlet
West Gear;1128299;01/08/20;West;Nevada;Las Vegas;Men's Street Footwear;$27.00 ;173;$4,671 ;$2,009 ;43%;Outlet
West Gear;1128299;01/09/20;West;Nevada;Las Vegas;Men's Athletic Footwear;$35.00 ;145;$5,075 ;$1,573 ;31%;Outlet
West Gear;1128299;01/10/20;West;Nevada;Las Vegas;Women's Street Footwear;$31.00 ;140;$4,340 ;$1,866 ;43%;Outlet
West Gear;1128299;01/11/20;West;Nevada;Las Vegas;Women's Athletic Footwear;$30.00 ;85;$2,550 ;$1,046 ;41%;Outlet
West Gear;1128299;01/12/20;West;Nevada;Las Vegas;Men's Apparel;$37.00 ;70;$2,590 ;$1,580 ;61%;Outlet
West Gear;1128299;01/13/20;West;Nevada;Las Vegas;Women's Apparel;$31.00 ;140;$4,340 ;$998 ;23%;Outlet
