Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform
2024-09-09,Multivitamin,Vitamin,158,47.73,7541.34,0.01,0,USA,iHerb
2024-09-09,Pre-Workout,Performance,129,21.77,2808.33,0.25,1,USA,iHerb
2024-09-09,BCAA,Amino Acid,156,26.09,4070.04,0.08,2,USA,Walmart
2024-09-09,Creatine,Performance,149,39.6,5900.4,0.19,0,UK,Walmart
2024-09-09,Zinc,Mineral,161,43.45,6995.45,0.08,1,USA,iHerb
2024-09-09,Collagen Peptides,Protein,150,35.37,5305.5,0.01,3,UK,iHerb
2024-09-09,Magnesium,Mineral,163,40.49,6599.87,0.14,6,USA,Amazon
2024-09-09,Ashwagandha,Herbal,142,39.07,5547.94,0.24,2,USA,Walmart
2024-09-09,Melatonin,Sleep Aid,138,45.56,6287.28,0.19,0,UK,iHerb
2024-09-09,Biotin,Vitamin,150,53.75,8062.5,0.04,2,USA,iHerb
2024-09-09,Green Tea Extract,Fat Burner,141,57.03,8041.23,0.06,0,UK,Walmart
2024-09-09,Iron Supplement,Mineral,127,42.09,5345.43,0.08,2,USA,iHerb
2024-09-09,Electrolyte Powder,Hydration,174,29.96,5213.04,0.19,0,Canada,iHerb
2024-09-16,Whey Protein,Protein,143,32.74,4681.82,0.14,0,UK,iHerb
2024-09-16,Vitamin C,Vitamin,139,31.74,4411.86,0.01,1,USA,Amazon
2024-09-16,Fish Oil,Omega,151,46.62,7039.62,0.02,0,USA,iHerb
2024-09-16,Multivitamin,Vitamin,143,32.84,4696.12,0.25,1,UK,Walmart
2024-09-16,Pre-Workout,Performance,159,52.5,8347.5,0.05,2,UK,iHerb
2024-09-16,BCAA,Amino Acid,167,27.34,4565.78,0.24,3,Canada,iHerb
2024-09-16,Creatine,Performance,142,30.22,4291.24,0.12,1,USA,Amazon
2024-09-16,Zinc,Mineral,142,48.93,6948.06,0.22,0,UK,Walmart
2024-09-16,Collagen Peptides,Protein,163,31.37,5113.31,0.23,1,UK,Amazon
2024-09-16,Magnesium,Mineral,138,33.65,4643.7,0.19,6,USA,Walmart
2024-09-16,Ashwagandha,Herbal,159,13.81,2195.79,0.23,1,UK,Walmart
2024-09-16,Melatonin,Sleep Aid,171,45.76,7824.96,0.18,6,Canada,iHerb
2024-09-16,Biotin,Vitamin,160,37.86,6057.6,0.09,0,Canada,Amazon
2024-09-16,Green Tea Extract,Fat Burner,140,37.44,5241.6,0.23,3,Canada,Walmart
2024-09-16,Iron Supplement,Mineral,124,22.26,2760.24,0.06,0,USA,Walmart
2024-09-16,Electrolyte Powder,Hydration,146,38.91,5680.86,0.14,1,UK,iHerb
2024-09-23,Whey Protein,Protein,158,27.31,4314.98,0.02,1,Canada,iHerb
2024-09-23,Vitamin C,Vitamin,134,17.8,2385.2,0.12,0,USA,Amazon
2024-09-23,Fish Oil,Omega,159,37.74,6000.66,0.04,0,UK,Amazon
2024-09-23,Multivitamin,Vitamin,166,14.95,2481.7,0.17,2,USA,Walmart
2024-09-23,Pre-Workout,Performance,149,54.35,8098.15,0.06,1,Canada,Walmart
2024-09-23,BCAA,Amino Acid,144,55.82,8038.08,0.21,2,USA,iHerb
2024-09-23,Creatine,Performance,167,57.29,9567.43,0.13,0,Canada,Walmart
2024-09-23,Zinc,Mineral,148,30.02,4442.96,0.23,1,UK,Amazon
2024-09-23,Collagen Peptides,Protein,150,48.05,7207.5,0.18,1,Canada,iHerb
2024-09-23,Magnesium,Mineral,132,16.55,2184.6,0.07,0,Canada,Amazon
2024-09-23,Ashwagandha,Herbal,161,30.7,4942.7,0.08,3,UK,iHerb
2024-09-23,Melatonin,Sleep Aid,169,10.45,1766.05,0.2,1,USA,iHerb
2024-09-23,Biotin,Vitamin,151,55.73,8415.23,0.14,1,USA,Amazon
2024-09-23,Green Tea Extract,Fat Burner,142,49.83,7075.86,0.11,0,Canada,Walmart
2024-09-23,Iron Supplement,Mineral,131,33.25,4355.75,0.16,1,UK,Amazon
2024-09-23,Electrolyte Powder,Hydration,135,55.34,7470.9,0.04,2,Canada,iHerb
2024-09-30,Whey Protein,Protein,153,17.53,2682.09,0.24,2,Canada,iHerb
2024-09-30,Vitamin C,Vitamin,164,46.97,7703.08,0.2,1,UK,Walmart
2024-09-30,Fish Oil,Omega,146,14.67,2141.82,0.18,0,USA,iHerb
2024-09-30,Multivitamin,Vitamin,138,14.92,2058.96,0.24,3,Canada,Amazon
2024-09-30,Pre-Workout,Performance,154,54.38,8374.52,0.06,3,UK,Amazon
2024-09-30,BCAA,Amino Acid,138,37.91,5231.58,0.18,0,UK,iHerb
2024-09-30,Creatine,Performance,142,27.87,3957.54,0.19,2,Canada,iHerb
2024-09-30,Zinc,Mineral,140,41.45,5803.0,0.11,0,Canada,Amazon
2024-09-30,Collagen Peptides,Protein,144,15.41,2219.04,0.14,2,USA,iHerb
2024-09-30,Magnesium,Mineral,153,16.38,2506.14,0.11,2,UK,Walmart
2024-09-30,Ashwagandha,Herbal,156,46.45,7246.2,0.16,0,Canada,Walmart
2024-09-30,Melatonin,Sleep Aid,157,59.67,9368.19,0.17,2,UK,iHerb
2024-09-30,Biotin,Vitamin,150,59.84,8976.0,0.19,2,UK,iHerb
2024-09-30,Green Tea Extract,Fat Burner,129,45.43,5860.47,0.19,0,USA,Amazon
2024-09-30,Iron Supplement,Mineral,155,48.01,7441.55,0.06,2,USA,iHerb
2024-09-30,Electrolyte Powder,Hydration,142,41.67,5917.14,0.03,2,USA,iHerb
2024-10-07,Whey Protein,Protein,140,27.68,3875.2,0.23,2,Canada,Amazon
2024-10-07,Vitamin C,Vitamin,128,26.87,3439.36,0.2,1,USA,iHerb
2024-10-07,Fish Oil,Omega,157,58.78,9228.46,0.23,1,USA,iHerb
2024-10-07,Multivitamin,Vitamin,158,54.94,8680.52,0.02,1,USA,iHerb
2024-10-07,Pre-Workout,Performance,143,18.46,2639.78,0.12,2,UK,Amazon
2024-10-07,BCAA,Amino Acid,150,13.32,1998.0,0.22,4,UK,Walmart
2024-10-07,Creatine,Performance,154,16.57,2551.78,0.2,0,Canada,Amazon
2024-10-07,Zinc,Mineral,147,39.28,5774.16,0.08,2,UK,iHerb
2024-10-07,Collagen Peptides,Protein,145,41.69,6045.05,0.05,1,UK,Walmart
2024-10-07,Magnesium,Mineral,164,36.79,6033.56,0.16,1,USA,Amazon
2024-10-07,Ashwagandha,Herbal,142,20.74,2945.08,0.07,0,Canada,Amazon
2024-10-07,Melatonin,Sleep Aid,143,58.09,8306.87,0.15,2,Canada,Amazon
2024-10-07,Biotin,Vitamin,121,50.73,6138.33,0.16,0,UK,Walmart
2024-10-07,Green Tea Extract,Fat Burner,147,52.18,7670.46,0.02,2,USA,iHerb
2024-10-07,Iron Supplement,Mineral,162,45.48,7367.76,0.19,2,USA,Walmart
2024-10-07,Electrolyte Powder,Hydration,131,49.82,6526.42,0.06,0,UK,Walmart
2024-10-14,Whey Protein,Protein,146,16.33,2384.18,0.17,0,UK,iHerb
2024-10-14,Vitamin C,Vitamin,132,14.18,1871.76,0.21,3,UK,Walmart
2024-10-14,Fish Oil,Omega,160,36.16,5785.6,0.05,1,USA,iHerb
2024-10-14,Multivitamin,Vitamin,150,14.73,2209.5,0.07,3,Canada,iHerb
2024-10-14,Pre-Workout,Performance,147,59.57,8756.79,0.13,1,Canada,Walmart
2024-10-14,BCAA,Amino Acid,161,22.6,3638.6,0.2,1,UK,Walmart
2024-10-14,Creatine,Performance,138,46.64,6436.32,0.03,1,Canada,iHerb
2024-10-14,Zinc,Mineral,139,48.17,6695.63,0.18,2,USA,Amazon
2024-10-14,Collagen Peptides,Protein,139,17.32,2407.48,0.1,0,Canada,Walmart
2024-10-14,Magnesium,Mineral,159,38.71,6154.89,0.02,3,Canada,iHerb
2024-10-14,Ashwagandha,Herbal,185,45.23,8367.55,0.21,2,Canada,Amazon
2024-10-14,Melatonin,Sleep Aid,143,35.61,5092.23,0.1,3,Canada,iHerb
2024-10-14,Biotin,Vitamin,159,39.28,6245.52,0.17,0,USA,Walmart
2024-10-14,Green Tea Extract,Fat Burner,145,38.36,5562.2,0.05,0,USA,iHerb
2024-10-14,Iron Supplement,Mineral,151,26.72,4034.72,0.16,0,USA,Amazon
2024-10-14,Electrolyte Powder,Hydration,135,13.09,1767.15,0.22,0,USA,Amazon
2024-10-21,Whey Protein,Protein,156,29.99,4678.44,0.19,1,USA,Walmart
2024-10-21,Vitamin C,Vitamin,158,39.65,6264.7,0.19,2,UK,iHerb
2024-10-21,Fish Oil,Omega,154,57.45,8847.3,0.09,2,UK,Walmart
2024-10-21,Multivitamin,Vitamin,130,30.6,3978.0,0.21,1,UK,Walmart
2024-10-21,Pre-Workout,Performance,159,33.22,5281.98,0.23,1,USA,iHerb
2024-10-21,BCAA,Amino Acid,157,33.0,5181.0,0.17,1,UK,iHerb
2024-10-21,Creatine,Performance,159,29.79,4736.61,0.16,3,Canada,Amazon
2024-10-21,Zinc,Mineral,161,27.95,4499.95,0.03,1,UK,Amazon
2024-10-21,Collagen Peptides,Protein,178,36.84,6557.52,0.16,2,Canada,iHerb
2024-10-21,Magnesium,Mineral,155,27.97,4335.35,0.04,0,USA,Walmart
2024-10-21,Ashwagandha,Herbal,130,41.41,5383.3,0.22,2,USA,iHerb
2024-10-21,Melatonin,Sleep Aid,141,19.65,2770.65,0.24,1,Canada,Amazon
2024-10-21,Biotin,Vitamin,137,29.76,4077.12,0.22,1,UK,Amazon
2024-10-21,Green Tea Extract,Fat Burner,146,54.63,7975.98,0.22,2,Canada,Walmart
2024-10-21,Iron Supplement,Mineral,139,58.78,8170.42,0.15,2,Canada,iHerb
2024-10-21,Electrolyte Powder,Hydration,148,31.45,4654.6,0.18,3,Canada,iHerb
2024-10-28,Whey Protein,Protein,150,27.01,4051.5,0.04,4,UK,Amazon
2024-10-28,Vitamin C,Vitamin,143,45.77,6545.11,0.2,3,USA,Walmart
2024-10-28,Fish Oil,Omega,154,18.38,2830.52,0.16,2,Canada,iHerb
2024-10-28,Multivitamin,Vitamin,141,48.92,6897.72,0.21,1,USA,iHerb
2024-10-28,Pre-Workout,Performance,157,46.95,7371.15,0.12,2,USA,Walmart
2024-10-28,BCAA,Amino Acid,147,18.9,2778.3,0.02,2,UK,Walmart
2024-10-28,Creatine,Performance,164,13.31,2182.84,0.11,2,Canada,Amazon
2024-10-28,Zinc,Mineral,136,21.6,2937.6,0.1,0,UK,Amazon
2024-10-28,Collagen Peptides,Protein,145,40.55,5879.75,0.02,2,USA,iHerb
2024-10-28,Magnesium,Mineral,149,24.47,3646.03,0.18,2,Canada,Amazon
2024-10-28,Ashwagandha,Herbal,150,17.29,2593.5,0.06,2,USA,iHerb
2024-10-28,Melatonin,Sleep Aid,143,28.7,4104.1,0.16,1,USA,Amazon
2024-10-28,Biotin,Vitamin,147,14.71,2162.37,0.06,0,USA,iHerb
2024-10-28,Green Tea Extract,Fat Burner,174,12.1,2105.4,0.03,0,USA,Walmart
2024-10-28,Iron Supplement,Mineral,153,34.93,5344.29,0.09,3,Canada,Amazon
2024-10-28,Electrolyte Powder,Hydration,143,46.06,6586.58,0.11,2,Canada,Amazon
2024-11-04,Whey Protein,Protein,156,35.2,5491.2,0.24,2,UK,Amazon
2024-11-04,Vitamin C,Vitamin,169,34.16,5773.04,0.23,1,Canada,Walmart
2024-11-04,Fish Oil,Omega,186,55.13,10254.18,0.11,0,Canada,Amazon
2024-11-04,Multivitamin,Vitamin,167,11.11,1855.37,0.03,2,USA,iHerb
2024-11-04,Pre-Workout,Performance,149,47.25,7040.25,0.03,1,UK,iHerb
2024-11-04,BCAA,Amino Acid,138,53.66,7405.08,0.13,0,Canada,Amazon
2024-11-04,Creatine,Performance,152,16.61,2524.72,0.02,0,Canada,Walmart
2024-11-04,Zinc,Mineral,159,37.03,5887.77,0.06,1,Canada,Walmart
2024-11-04,Collagen Peptides,Protein,185,55.08,10189.8,0.15,0,Canada,Amazon
2024-11-04,Magnesium,Mineral,149,30.93,4608.57,0.22,1,Canada,Walmart
2024-11-04,Ashwagandha,Herbal,152,56.03,8516.56,0.12,2,USA,iHerb
2024-11-04,Melatonin,Sleep Aid,142,23.98,3405.16,0.08,4,USA,Amazon
2024-11-04,Biotin,Vitamin,156,59.4,9266.4,0.04,1,Canada,iHerb
2024-11-04,Green Tea Extract,Fat Burner,155,45.85,7106.75,0.02,0,Canada,Walmart
2024-11-04,Iron Supplement,Mineral,157,37.77,5929.89,0.07,2,USA,Walmart
2024-11-04,Electrolyte Powder,Hydration,147,44.48,6538.56,0.03,0,Canada,Amazon
2024-11-11,Whey Protein,Protein,163,41.55,6772.65,0.1,1,USA,Amazon
2024-11-11,Vitamin C,Vitamin,157,35.51,5575.07,0.24,4,UK,iHerb
2024-11-11,Fish Oil,Omega,147,37.16,5462.52,0.13,0,USA,Amazon
2024-11-11,Multivitamin,Vitamin,153,49.01,7498.53,0.2,0,Canada,Amazon
2024-11-11,Pre-Workout,Performance,145,25.8,3741.0,0.14,1,Canada,Walmart
2024-11-11,BCAA,Amino Acid,152,24.33,3698.16,0.02,3,Canada,Walmart
2024-11-11,Creatine,Performance,158,21.33,3370.14,0.24,3,UK,Amazon
2024-11-11,Zinc,Mineral,152,10.72,1629.44,0.01,2,UK,Walmart
2024-11-11,Collagen Peptides,Protein,137,17.75,2431.75,0.14,0,UK,Walmart
2024-11-11,Magnesium,Mineral,160,14.31,2289.6,0.21,2,Canada,Amazon
2024-11-11,Ashwagandha,Herbal,171,56.03,9581.13,0.02,0,Canada,Walmart
2024-11-11,Melatonin,Sleep Aid,140,23.21,3249.4,0.18,3,USA,iHerb
2024-11-11,Biotin,Vitamin,161,30.08,4842.88,0.1,1,UK,Walmart
2024-11-11,Green Tea Extract,Fat Burner,136,35.54,4833.44,0.13,2,Canada,Amazon
2024-11-11,Iron Supplement,Mineral,151,43.16,6517.16,0.2,1,Canada,Walmart
2024-11-11,Electrolyte Powder,Hydration,155,27.1,4200.5,0.23,3,Canada,Walmart
2024-11-18,Whey Protein,Protein,153,52.7,8063.1,0.24,1,USA,iHerb
2024-11-18,Vitamin C,Vitamin,152,13.6,2067.2,0.11,2,USA,iHerb
2024-11-18,Fish Oil,Omega,123,15.37,1890.51,0.05,3,UK,Amazon
2024-11-18,Multivitamin,Vitamin,150,13.22,1983.0,0.1,2,Canada,iHerb
2024-11-18,Pre-Workout,Performance,134,13.23,1772.82,0.16,4,USA,iHerb
2024-11-18,BCAA,Amino Acid,164,38.86,6373.04,0.13,1,USA,iHerb
2024-11-18,Creatine,Performance,163,12.81,2088.03,0.24,0,UK,iHerb
2024-11-18,Zinc,Mineral,144,50.89,7328.16,0.06,2,UK,Amazon
2024-11-18,Collagen Peptides,Protein,162,12.1,1960.2,0.05,1,Canada,iHerb
2024-11-18,Magnesium,Mineral,126,29.0,3654.0,0.22,0,USA,Amazon
2024-11-18,Ashwagandha,Herbal,148,53.87,7972.76,0.13,1,UK,Amazon
2024-11-18,Melatonin,Sleep Aid,166,13.97,2319.02,0.11,3,Canada,iHerb
2024-11-18,Biotin,Vitamin,153,24.32,3720.96,0.07,1,UK,Walmart
2024-11-18,Green Tea Extract,Fat Burner,145,42.09,6103.05,0.19,2,Canada,iHerb
2024-11-18,Iron Supplement,Mineral,171,59.23,10128.33,0.05,2,Canada,Amazon
2024-11-18,Electrolyte Powder,Hydration,151,33.84,5109.84,0.2,3,USA,Amazon
2024-11-25,Whey Protein,Protein,159,13.36,2124.24,0.05,4,UK,Walmart
2024-11-25,Vitamin C,Vitamin,157,28.35,4450.95,0.01,1,Canada,iHerb
2024-11-25,Fish Oil,Omega,150,18.66,2799.0,0.13,2,UK,Walmart
2024-11-25,Multivitamin,Vitamin,140,55.02,7702.8,0.12,3,Canada,Amazon
2024-11-25,Pre-Workout,Performance,172,14.79,2543.88,0.12,2,USA,iHerb
2024-11-25,BCAA,Amino Acid,147,42.05,6181.35,0.0,4,Canada,iHerb
2024-11-25,Creatine,Performance,140,15.45,2163.0,0.06,0,USA,iHerb
2024-11-25,Zinc,Mineral,155,43.61,6759.55,0.09,4,UK,iHerb
2024-11-25,Collagen Peptides,Protein,168,38.67,6496.56,0.24,5,USA,Walmart
2024-11-25,Magnesium,Mineral,148,25.1,3714.8,0.09,0,USA,Amazon
2024-11-25,Ashwagandha,Herbal,139,35.54,4940.06,0.06,1,USA,Amazon
2024-11-25,Melatonin,Sleep Aid,165,55.7,9190.5,0.09,2,Canada,iHerb
2024-11-25,Biotin,Vitamin,185,43.99,8138.15,0.07,1,Canada,Amazon
2024-11-25,Green Tea Extract,Fat Burner,148,55.72,8246.56,0.06,1,USA,Walmart
2024-11-25,Iron Supplement,Mineral,155,14.8,2294.0,0.25,2,UK,Amazon
2024-11-25,Electrolyte Powder,Hydration,148,14.38,2128.24,0.12,3,USA,Walmart
2024-12-02,Whey Protein,Protein,168,36.57,6143.76,0.17,1,Canada,iHerb
2024-12-02,Vitamin C,Vitamin,126,40.08,5050.08,0.0,0,UK,Walmart
2024-12-02,Fish Oil,Omega,139,37.05,5149.95,0.07,1,USA,Walmart
2024-12-02,Multivitamin,Vitamin,166,34.77,5771.82,0.24,2,Canada,Walmart
2024-12-02,Pre-Workout,Performance,158,11.0,1738.0,0.16,2,Canada,Walmart
2024-12-02,BCAA,Amino Acid,132,55.77,7361.64,0.05,1,Canada,Walmart
2024-12-02,Creatine,Performance,149,51.23,7633.27,0.19,1,UK,Walmart
2024-12-02,Zinc,Mineral,128,43.99,5630.72,0.18,4,UK,Amazon
2024-12-02,Collagen Peptides,Protein,148,36.96,5470.08,0.04,1,USA,Amazon
2024-12-02,Magnesium,Mineral,152,28.33,4306.16,0.25,1,UK,iHerb
2024-12-02,Ashwagandha,Herbal,140,17.08,2391.2,0.11,0,Canada,iHerb
2024-12-02,Melatonin,Sleep Aid,148,43.51,6439.48,0.19,0,UK,Walmart
2024-12-02,Biotin,Vitamin,149,54.7,8150.3,0.05,1,UK,iHerb
2024-12-02,Green Tea Extract,Fat Burner,153,51.51,7881.03,0.06,1,USA,Amazon
2024-12-02,Iron Supplement,Mineral,161,30.11,4847.71,0.01,2,USA,Walmart
2024-12-02,Electrolyte Powder,Hydration,165,21.58,3560.7,0.0,2,USA,Amazon
2024-12-09,Whey Protein,Protein,150,44.73,6709.5,0.25,1,UK,iHerb
2024-12-09,Vitamin C,Vitamin,147,33.84,4974.48,0.22,0,Canada,iHerb
2024-12-09,Fish Oil,Omega,153,21.15,3235.95,0.07,0,Canada,Walmart
2024-12-09,Multivitamin,Vitamin,149,45.92,6842.08,0.09,0,Canada,iHerb
2024-12-09,Pre-Workout,Performance,157,48.85,7669.45,0.18,3,Canada,Amazon
2024-12-09,BCAA,Amino Acid,138,25.05,3456.9,0.24,1,USA,Amazon
2024-12-09,Creatine,Performance,130,32.21,4187.3,0.25,1,UK,iHerb
2024-12-09,Zinc,Mineral,152,58.41,8878.32,0.2,1,Canada,Amazon
2024-12-09,Collagen Peptides,Protein,143,42.22,6037.46,0.05,1,USA,Amazon
2024-12-09,Magnesium,Mineral,167,38.33,6401.11,0.1,0,USA,Amazon
2024-12-09,Ashwagandha,Herbal,145,54.79,7944.55,0.08,1,UK,Amazon
2024-12-09,Melatonin,Sleep Aid,161,49.91,8035.51,0.24,3,Canada,Amazon
2024-12-09,Biotin,Vitamin,147,35.43,5208.21,0.07,1,UK,Walmart
2024-12-09,Green Tea Extract,Fat Burner,139,19.22,2671.58,0.02,3,UK,Walmart
2024-12-09,Iron Supplement,Mineral,173,52.02,8999.46,0.05,3,USA,iHerb
2024-12-09,Electrolyte Powder,Hydration,150,17.07,2560.5,0.08,0,USA,Amazon
2024-12-16,Whey Protein,Protein,143,21.8,3117.4,0.07,5,USA,iHerb
2024-12-16,Vitamin C,Vitamin,140,44.34,6207.6,0.21,1,UK,Walmart
2024-12-16,Fish Oil,Omega,166,19.85,3295.1,0.08,2,USA,Walmart
2024-12-16,Multivitamin,Vitamin,145,21.85,3168.25,0.18,1,USA,iHerb
2024-12-16,Pre-Workout,Performance,148,44.31,6557.88,0.06,3,Canada,Amazon
2024-12-16,BCAA,Amino Acid,158,58.75,9282.5,0.17,1,USA,iHerb
2024-12-16,Creatine,Performance,136,18.24,2480.64,0.11,1,USA,Amazon
2024-12-16,Zinc,Mineral,158,51.09,8072.22,0.08,1,Canada,Amazon
2024-12-16,Collagen Peptides,Protein,160,25.4,4064.0,0.1,1,USA,iHerb
2024-12-16,Magnesium,Mineral,153,46.28,7080.84,0.14,0,UK,iHerb
2024-12-16,Ashwagandha,Herbal,143,29.52,4221.36,0.13,1,UK,Walmart
2024-12-16,Melatonin,Sleep Aid,160,57.32,9171.2,0.09,1,USA,iHerb
2024-12-16,Biotin,Vitamin,157,28.92,4540.44,0.19,3,Canada,Walmart
2024-12-16,Green Tea Extract,Fat Burner,160,51.37,8219.2,0.19,2,USA,iHerb
2024-12-16,Iron Supplement,Mineral,147,33.04,4856.88,0.01,1,Canada,Amazon
2024-12-16,Electrolyte Powder,Hydration,153,44.27,6773.31,0.21,1,Canada,Amazon
2024-12-23,Whey Protein,Protein,169,52.01,8789.69,0.21,1,USA,Amazon
2024-12-23,Vitamin C,Vitamin,143,50.57,7231.51,0.21,1,Canada,Walmart
2024-12-23,Fish Oil,Omega,153,33.44,5116.32,0.25,0,USA,Amazon
2024-12-23,Multivitamin,Vitamin,139,46.24,6427.36,0.16,0,USA,iHerb
2024-12-23,Pre-Workout,Performance,161,16.75,2696.75,0.11,0,Canada,iHerb
2024-12-23,BCAA,Amino Acid,141,52.59,7415.19,0.2,1,UK,Amazon
2024-12-23,Creatine,Performance,158,27.04,4272.32,0.18,2,USA,iHerb
2024-12-23,Zinc,Mineral,154,44.15,6799.1,0.1,3,USA,iHerb
2024-12-23,Collagen Peptides,Protein,136,27.11,3686.96,0.03,1,Canada,Walmart
2024-12-23,Magnesium,Mineral,145,31.54,4573.3,0.17,1,USA,Walmart
2024-12-23,Ashwagandha,Herbal,139,40.34,5607.26,0.16,1,Canada,Walmart
2024-12-23,Melatonin,Sleep Aid,173,13.07,2261.11,0.08,0,Canada,Amazon
2024-12-23,Biotin,Vitamin,151,38.75,5851.25,0.19,4,USA,Amazon
2024-12-23,Green Tea Extract,Fat Burner,167,26.93,4497.31,0.06,0,Canada,iHerb
2024-12-23,Iron Supplement,Mineral,152,21.36,3246.72,0.18,2,UK,Amazon
2024-12-23,Electrolyte Powder,Hydration,168,27.38,4599.84,0.06,1,USA,Amazon
2024-12-30,Whey Protein,Protein,131,14.33,1877.23,0.07,0,UK,Walmart
2024-12-30,Vitamin C,Vitamin,161,25.42,4092.62,0.14,1,USA,Amazon
2024-12-30,Fish Oil,Omega,142,49.89,7084.38,0.24,1,Canada,Walmart
2024-12-30,Multivitamin,Vitamin,118,47.96,5659.28,0.14,2,USA,iHerb
2024-12-30,Pre-Workout,Performance,157,54.29,8523.53,0.2,1,USA,iHerb
2024-12-30,BCAA,Amino Acid,143,35.1,5019.3,0.15,0,UK,Walmart
2024-12-30,Creatine,Performance,156,41.01,6397.56,0.06,1,Canada,iHerb
2024-12-30,Zinc,Mineral,139,34.4,4781.6,0.06,0,Canada,Amazon
2024-12-30,Collagen Peptides,Protein,156,59.48,9278.88,0.13,1,UK,Walmart
2024-12-30,Magnesium,Mineral,156,51.01,7957.56,0.08,5,USA,Walmart
2024-12-30,Ashwagandha,Herbal,154,13.64,2100.56,0.09,2,USA,iHerb
2024-12-30,Melatonin,Sleep Aid,156,27.81,4338.36,0.07,2,Canada,iHerb
2024-12-30,Biotin,Vitamin,144,20.37,2933.28,0.1,0,USA,iHerb
2024-12-30,Green Tea Extract,Fat Burner,183,55.67,10187.61,0.11,1,Canada,Walmart
2024-12-30,Iron Supplement,Mineral,140,44.28,6199.2,0.12,0,USA,iHerb
2024-12-30,Electrolyte Powder,Hydration,147,32.51,4778.97,0.08,0,USA,Amazon
2025-01-06,Whey Protein,Protein,148,10.85,1605.8,0.15,3,Canada,Amazon
2025-01-06,Vitamin C,Vitamin,139,48.61,6756.79,0.06,0,USA,Walmart
2025-01-06,Fish Oil,Omega,146,53.71,7841.66,0.15,1,Canada,Walmart
2025-01-06,Multivitamin,Vitamin,151,15.66,2364.66,0.05,4,Canada,Amazon
2025-01-06,Pre-Workout,Performance,180,17.26,3106.8,0.11,0,USA,iHerb
2025-01-06,BCAA,Amino Acid,156,12.9,2012.4,0.12,4,Canada,Walmart
2025-01-06,Creatine,Performance,147,59.9,8805.3,0.13,1,USA,Walmart
2025-01-06,Zinc,Mineral,146,35.61,5199.06,0.11,1,USA,Amazon
2025-01-06,Collagen Peptides,Protein,136,35.43,4818.48,0.01,0,Canada,Amazon
2025-01-06,Magnesium,Mineral,177,13.17,2331.09,0.17,0,USA,iHerb
2025-01-06,Ashwagandha,Herbal,159,42.55,6765.45,0.18,0,UK,Walmart
2025-01-06,Melatonin,Sleep Aid,158,26.98,4262.84,0.24,1,UK,Amazon
2025-01-06,Biotin,Vitamin,186,33.88,6301.68,0.02,2,USA,Walmart
2025-01-06,Green Tea Extract,Fat Burner,129,22.94,2959.26,0.19,0,USA,Walmart
2025-01-06,Iron Supplement,Mineral,164,11.76,1928.64,0.1,5,UK,iHerb
2025-01-06,Electrolyte Powder,Hydration,132,47.56,6277.92,0.08,2,USA,Amazon
2025-01-13,Whey Protein,Protein,138,23.26,3209.88,0.11,2,UK,iHerb
2025-01-13,Vitamin C,Vitamin,160,56.42,9027.2,0.07,1,Canada,Walmart
2025-01-13,Fish Oil,Omega,154,12.33,1898.82,0.15,1,UK,iHerb
2025-01-13,Multivitamin,Vitamin,159,37.61,5979.99,0.0,2,Canada,Amazon
2025-01-13,Pre-Workout,Performance,159,33.23,5283.57,0.24,1,Canada,Walmart
2025-01-13,BCAA,Amino Acid,139,37.94,5273.66,0.24,2,USA,iHerb
2025-01-13,Creatine,Performance,143,41.24,5897.32,0.15,0,UK,Amazon
2025-01-13,Zinc,Mineral,155,10.93,1694.15,0.13,5,Canada,iHerb
2025-01-13,Collagen Peptides,Protein,145,14.81,2147.45,0.18,0,Canada,Walmart
2025-01-13,Magnesium,Mineral,141,39.64,5589.24,0.19,2,Canada,iHerb
2025-01-13,Ashwagandha,Herbal,153,32.61,4989.33,0.06,0,UK,Walmart
2025-01-13,Melatonin,Sleep Aid,146,12.13,1770.98,0.03,0,USA,Walmart
2025-01-13,Biotin,Vitamin,153,18.31,2801.43,0.15,2,Canada,iHerb
2025-01-13,Green Tea Extract,Fat Burner,144,14.91,2147.04,0.23,1,UK,Walmart
2025-01-13,Iron Supplement,Mineral,161,37.17,5984.37,0.02,3,USA,Amazon
2025-01-13,Electrolyte Powder,Hydration,154,35.95,5536.3,0.1,1,USA,iHerb
2025-01-20,Whey Protein,Protein,155,39.79,6167.45,0.21,3,UK,Amazon
2025-01-20,Vitamin C,Vitamin,151,41.98,6338.98,0.11,0,Canada,iHerb
2025-01-20,Fish Oil,Omega,146,12.43,1814.78,0.17,3,UK,iHerb
2025-01-20,Multivitamin,Vitamin,155,45.38,7033.9,0.11,0,Canada,iHerb
2025-01-20,Pre-Workout,Performance,183,43.27,7918.41,0.13,0,Canada,Walmart
2025-01-20,BCAA,Amino Acid,159,40.57,6450.63,0.03,2,Canada,iHerb
2025-01-20,Creatine,Performance,128,37.63,4816.64,0.22,2,UK,iHerb
2025-01-20,Zinc,Mineral,140,38.66,5412.4,0.15,0,Canada,Walmart
2025-01-20,Collagen Peptides,Protein,143,34.44,4924.92,0.04,2,Canada,iHerb
2025-01-20,Magnesium,Mineral,157,11.37,1785.09,0.05,1,Canada,Amazon
2025-01-20,Ashwagandha,Herbal,136,29.57,4021.52,0.24,2,UK,iHerb
