Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
25/06/2018,0.0,-23.78,-23.41,20.5,19.6,-27425.952,2.2
26/06/2018,0.0,-23.79,-23.43,20.4,19.5,-27513.216,2.2
27/06/2018,0.0,-23.96,-23.48,20.7,19.8,-28959.552,2.2
28/06/2018,0.0,-24.06,-23.55,21.2,20.3,-30454.272,2.2
29/06/2018,0.0,-24.03,-23.56,23.1,22,-30102.624,2.2
30/06/2018,0.0,-24.05,-23.61,26.1,24.8,-30836.16,2.2
01/07/2018,0.0,-24.26,-23.73,27.3,26.3,-33232.032,2.2
02/07/2018,0.0,-24.32,-23.75,26.6,25.9,-32312.736,2.2
03/07/2018,0.0,-24.5,-23.84,27.6,26.9,-33462.72,2.2
04/07/2018,0.0,-24.64,-23.94,27.7,27.2,-33823.872,2.2
05/07/2018,0.0,-24.72,-24.05,27.7,27,-28035.072,2.2
06/07/2018,0.0,-24.85,-24.15,25.2,24.7,-34285.248,2.1
07/07/2018,0.0,-24.7,-24.17,24,23.2,-30074.112,2.2
08/07/2018,0.0,-24.48,-24.09,24.9,24.2,-27083.808,2.2
09/07/2018,0.0,-24.69,-24.12,25.2,24.3,-30501.792,2.2
10/07/2018,0.0,-24.76,-24.18,25.2,24.5,-30989.088,2.1
11/07/2018,0.0,-24.76,-24.22,26.4,24.9,-31028.832,2.2
12/07/2018,0.0,-24.78,-24.26,26.3,25.8,-30566.592,2.2
13/07/2018,0.0,-24.91,-24.34,27.3,25.8,-31662.144,2.2
14/07/2018,0.0,-24.88,-24.34,28.6,27.6,-29580.768,2.1
15/07/2018,0.0,-24.87,-24.34,29.2,28.3,-31646.592,2.1
16/07/2018,3.0,-24.96,-24.37,26.3,25.3,-31812.48,2
17/07/2018,2.6,-25,-24.42,24.3,23.6,-31520.448,2.1
18/07/2018,0.0,-24.86,-24.4,26.3,25.5,-29604.096,2.1
19/07/2018,0.0,-24.97,-24.43,27.5,26.6,-30868.128,2.1
20/07/2018,0.0,-24.99,-24.47,27.7,26.7,-30983.04,2.1
21/07/2018,0.0,-25.06,-24.5,26.3,25,-31071.168,2.1
22/07/2018,0.0,-25.1,-24.53,26.6,25.8,-30064.608,2.1
23/07/2018,0.2,-25.14,-24.58,24.1,23.3,-30489.696,2.1
24/07/2018,0.0,-25.12,-24.59,25.8,25,-30657.312,2.1
25/07/2018,0.0,-25.2,-24.62,25.8,25.1,-31039.2,2.1
26/07/2018,10.4,-25.32,-24.7,23.9,22.8,-31010.688,2.1
27/07/2018,0.2,-25.27,-24.7,25.5,24.6,-30395.52,2.1
28/07/2018,0.0,-25.31,-24.72,27.2,26.2,-31053.888,2.1
29/07/2018,0.0,-25.3,-24.74,27.8,26.8,-29611.008,2.1
30/07/2018,0.0,-25.43,-24.79,29.3,28.6,-31179.168,2.1
31/07/2018,0.0,-25.49,-24.86,29.2,28.5,-31522.176,2
01/08/2018,0.0,-25.56,-24.94,29.7,28.7,-31684.608,2
02/08/2018,0.0,-25.69,-25,29.2,28.1,-33127.488,2
03/08/2018,0.0,-25.95,-25.12,27.9,27.1,-25653.024,2
04/08/2018,0.0,-25.91,-25.16,26.6,26.2,-34227.36,2
05/08/2018,0.0,-25.59,-25.06,28.4,27.6,-30379.104,2
06/08/2018,0.0,-25.55,-25,28.2,27.8,-32430.24,2
07/08/2018,0.0,-25.55,-25.03,27.1,26.5,-32028.48,2
08/08/2018,1.4,-25.64,-25.05,25.1,24.1,-32274.72,2.1
09/08/2018,0.0,-25.44,-25.01,26.3,25.4,-28873.152,2.3
10/08/2018,0.0,-25.54,-25.05,28.2,27,-30666.816,2.3
11/08/2018,0.0,-25.68,-25.04,27.6,26.2,-30672,2.2
12/08/2018,0.0,-25.46,-24.99,27.7,26.5,-28220.832,2.2
13/08/2018,0.0,-25.39,-24.93,26.2,24.5,-28887.84,2.2
14/08/2018,17.2,-25.1,-24.79,22.4,21.8,-26692.416,2.2
15/08/2018,0.0,-24.76,-24.65,23.6,23.2,-24166.944,2.2
16/08/2018,0.0,-25.08,-24.69,25.2,24.5,-28810.944,2.3
17/08/2018,0.0,-25.31,-24.76,25.3,24.7,-31074.624,2.2
18/08/2018,0.0,-25.41,-24.86,24.4,24,-32055.264,2.2
19/08/2018,0.0,-25.2,-24.82,24,23.8,-29452.032,2.2
20/08/2018,0.0,-25.42,-24.84,25.6,25.2,-31920.48,2.3
21/08/2018,0.0,-25.48,-24.89,26.1,26,-32810.4,2.2
22/08/2018,19.4,-25.5,-24.95,22,21.6,-32595.264,2.2
23/08/2018,1.2,-25.42,-24.89,22.6,22.3,-31883.328,2.3
24/08/2018,0.0,-25.38,-24.85,24.5,24,-30754.944,2.3
25/08/2018,0.0,-25.43,-24.86,24.8,24.3,-32064.768,2.3
26/08/2018,1.4,-25.38,-24.89,20.7,20,-30246.912,2.3
27/08/2018,0.0,-25.2,-24.84,19.6,18.7,-28975.968,2.4
28/08/2018,0.0,-25.21,-24.86,22,21.4,-29496.96,2.3
29/08/2018,0.0,-25.34,-24.85,23.7,23.1,-30588.192,2.3
30/08/2018,0.0,-25.43,-24.91,25,24,-31518.72,2.3
31/08/2018,0.0,-25.47,-24.93,24.1,23.5,-31542.912,2.2
01/09/2018,0.0,-25.31,-24.89,23.7,23.4,-29796.768,2.2
02/09/2018,0.2,-25.26,-24.87,20.5,19.7,-28263.168,2.2
03/09/2018,0.0,-25.39,-24.87,20.8,20.2,-30367.008,2.2
04/09/2018,1.4,-25.53,-24.94,20.9,20.3,-31930.848,2.3
05/09/2018,0.0,-25.56,-24.97,22.5,21.8,-32440.608,2.2
06/09/2018,0.0,-25.54,-24.94,23.6,23,-31810.752,2.2
07/09/2018,1.2,-25.51,-24.97,22.9,22.2,-31807.296,2.2
08/09/2018,0.0,-25.53,-25.01,22.7,22.5,-31593.888,2.2
09/09/2018,0.0,-25.53,-25.02,23.9,23.2,-31291.488,2.2
10/09/2018,0.0,-25.57,-25.04,23.6,23.2,-31918.752,2.2
11/09/2018,0.0,-25.61,-25.09,23.5,22.9,-31847.04,2.2
12/09/2018,0.0,-25.81,-25.14,24.8,24,-31827.168,2.2
13/09/2018,0.0,-25.67,-25.14,22.3,21.6,-30993.408,2.2
14/09/2018,0.0,-25.65,-25.08,24.6,23.5,-31187.808,2.2
15/09/2018,0.0,-25.93,-25.19,24.7,23.6,-31234.464,2.2
16/09/2018,0.0,-25.78,-25.24,25.2,24.5,-30821.472,2.2
17/09/2018,7.6,-25.74,-25.18,23,22.2,-31367.52,2.3
18/09/2018,13.0,-25.78,-25.25,22.3,21.7,-29403.648,2.4
19/09/2018,0.2,-25.9,-25.28,21.9,21.8,-29782.944,2.3
20/09/2018,0.0,-25.65,-25.2,22.5,22.5,-27522.72,2.3
21/09/2018,0.0,-25.7,-25.19,23.3,23.2,-30092.256,2.2
22/09/2018,0.0,-25.92,-25.23,24.1,23.4,-30729.888,2.2
23/09/2018,0.0,-25.8,-25.26,23.7,23.1,-30764.448,2.2
24/09/2018,0.0,-25.68,-25.19,22.2,21.4,-30357.504,2.2
25/09/2018,0.0,-25.78,-25.26,17.7,17.2,-29281.824,2.2
26/09/2018,0.0,-25.78,-25.28,15,14.5,-30205.44,2.2
27/09/2018,0.0,-25.82,-25.26,15.6,15.6,-31692.384,2.2
28/09/2018,0.0,-25.98,-25.32,18.8,18.3,-32057.856,2.2
29/09/2018,0.0,-26.06,-25.37,19,19.1,-31603.392,2.2
30/09/2018,0.0,-26.09,-25.42,18.6,17.9,-31752.864,2.2
01/10/2018,46.8,-25.95,-25.38,14.9,14.5,-30369.6,2.3
02/10/2018,0.0,-26.03,-25.41,15.6,15.3,-29639.52,2.4
03/10/2018,0.0,-26.13,-25.49,16.3,17.1,-32240.16,2.4
04/10/2018,0.0,-26.2,-25.53,20.6,19.5,-32048.352,2.3
05/10/2018,0.0,-26.18,-25.53,18.3,18.6,-31499.712,2.3
06/10/2018,9.0,-26.19,-25.53,15.6,15.9,-31480.704,2.3
07/10/2018,2.2,-26.19,-25.53,17.6,17,-31083.264,2.3
08/10/2018,0.0,-26.23,-25.6,17.1,17.2,-31502.304,2.3
09/10/2018,0.0,-26.21,-25.6,18.1,18.1,-30682.368,2.3
10/10/2018,0.0,-26.25,-25.61,18.7,18.4,-30987.36,2.3
11/10/2018,0.0,-26.1,-25.6,17.8,17.5,-29582.496,2.3
12/10/2018,0.0,-26.11,-25.6,19,19.2,-29308.608,2.3
13/10/2018,0.0,-26.28,-25.65,17,17.5,-31384.8,2.3
14/10/2018,0.2,-26.24,-25.62,16.5,16.5,-30168.288,2.3
15/10/2018,0.0,-26.24,-25.62,16.5,16.5,-29898.72,2.3
16/10/2018,0.0,-26.13,-25.6,18.4,18.7,-28599.264,2.3
17/10/2018,0.0,-26.08,-25.59,19.4,19.5,-29804.544,2.3
18/10/2018,0.0,-26.05,-25.53,18.5,19.9,-31011.552,2.3
19/10/2018,0.0,-26,-25.55,17.9,18.6,-30327.264,2.2
20/10/2018,0.0,-26.1,-25.6,17.2,17.1,-31236.192,2.2
21/10/2018,5.0,-26.05,-25.58,13.7,13.9,-30526.848,2.2
22/10/2018,0.0,-26.07,-25.55,12.9,12.8,-30688.416,2.3
23/10/2018,0.0,-25.97,-25.55,14.9,14.5,-30263.328,2.3
24/10/2018,0.0,-25.96,-25.52,12.4,12.2,-30482.784,2.3
25/10/2018,0.0,-26.06,-25.55,15.4,15.3,-30890.592,2.3
26/10/2018,0.0,-25.99,-25.52,17.4,17.1,-29377.728,2.3
27/10/2018,2.8,-25.87,-25.45,19.5,19.4,-29718.144,2.3
28/10/2018,40.2,-25.8,-25.43,17.7,17.4,-28054.08,2.4
29/10/2018,9.0,-25.82,-25.42,18.5,18.5,-29489.184,2.7
30/10/2018,3.0,-25.87,-25.5,12.8,12.7,-28342.656,2.6
31/10/2018,0.0,-25.88,-25.54,12.5,12.2,-28627.776,2.5
01/11/2018,17.6,-25.71,-25.4,14.3,14.2,-25102.656,2.5
02/11/2018,3.8,-25.69,-25.36,15.1,15.4,-26192.16,2.6
03/11/2018,0.2,-25.78,-25.44,16.1,15.9,-27969.408,2.5
04/11/2018,0.6,-25.82,-25.42,16.1,16.6,-27913.248,2.5
05/11/2018,0.6,-25.78,-25.42,14.1,13.8,-27807.84,2.5
06/11/2018,0.0,-25.89,-25.45,15,14.7,-28521.504,2.4
07/11/2018,0.0,-25.85,-25.47,13.3,12.8,-28266.624,2.4
08/11/2018,0.0,-25.91,-25.52,11.9,11.4,-29144.448,2.4
09/11/2018,0.0,-25.91,-25.51,10,10.1,-29964.384,2.4
10/11/2018,0.0,-26.03,-25.51,10,10.2,-29834.784,2.4
11/11/2018,0.0,-25.9,-25.52,9.6,10.2,-27842.4,2.4
12/11/2018,0.2,-25.97,-25.56,9,9.2,-28749.6,2.4
13/11/2018,0.2,-26.03,-25.58,8.7,8.6,-29268,2.4
14/11/2018,0.2,-26.16,-25.61,8.2,8.1,-31072.896,2.4
15/11/2018,0.2,-26.2,-25.62,9.9,10.1,-30595.968,2.4
16/11/2018,0.0,-26.28,-25.69,11.8,11.6,-28549.152,2.4
17/11/2018,0.0,-26.31,-25.73,10.3,9.7,-30047.328,2.4
18/11/2018,0.0,-26.27,-25.7,8.8,8.4,-29082.24,2.4
19/11/2018,1.0,-26.17,-25.66,5.3,6.2,-27774.144,2.5
20/11/2018,20.0,-26.27,-25.66,8.3,8.1,-28824.768,2.5
21/11/2018,1.2,-26.36,-25.78,10.2,9.8,-30273.696,2.6
22/11/2018,1.6,-26.33,-25.81,11.7,11.3,-28886.976,2.6
23/11/2018,1.2,-26.32,-25.81,9.5,9.4,-28281.312,2.6
24/11/2018,10.0,-26.25,-25.72,10.9,10.8,-27539.136,2.5
25/11/2018,9.0,-26.26,-25.63,12.4,12.2,-28327.968,2.8
26/11/2018,14.0,-26.29,-25.67,9.4,8.9,-30104.352,2.9
27/11/2018,0.0,-26.41,-25.76,9.4,9.2,-28502.496,2.8
28/11/2018,0.0,-26.66,-25.93,7.9,7.6,-30878.496,2.7
29/11/2018,0.0,-26.52,-25.95,7.2,7.2,-30060.288,2.6
30/11/2018,0.0,-26.51,-25.93,4.7,4.9,-30325.536,2.6
01/12/2018,3.6,-26.37,-25.81,8.3,8.1,-26485.056,2.6
02/12/2018,0.0,-26.41,-25.86,3.8,4.1,-27618.624,2.6
03/12/2018,0.2,-26.34,-25.78,10.3,9.8,-26634.528,2.6
04/12/2018,0.0,-26.59,-25.81,12.7,12.6,-29456.352,2.5
05/12/2018,0.2,-26.8,-26.04,7.4,7.7,-32865.696,2.5
06/12/2018,0.0,-26.8,-26.06,8.5,9,-32798.304,2.5
07/12/2018,0.0,-26.57,-26.05,6.7,7.4,-29330.208,2.5
08/12/2018,1.4,-26.39,-25.9,10.8,10.3,-25849.152,2.5
09/12/2018,0.0,-26.37,-25.87,7,6.4,-25980.48,2.6
10/12/2018,0.0,-26.46,-25.96,4.9,4.5,-28352.16,2.5
11/12/2018,0.2,-26.46,-25.96,2.2,2.7,-26381.376,2.5
12/12/2018,0.0,-26.53,-26.02,0.9,1.4,-27186.624,2.5
13/12/2018,5.2,-26.46,-25.97,3.2,3.2,-27658.368,2.5
14/12/2018,4.6,-26.54,-25.99,5.2,5,-28155.168,2.6
15/12/2018,0.0,-26.53,-26.02,3.4,2.8,-28529.28,2.6
16/12/2018,18.6,-26.56,-26.07,1.6,1.7,-28545.696,2.6
17/12/2018,7.2,-26.48,-26.01,4.8,4.6,-27945.216,2.9
18/12/2018,0.0,-26.83,-26.18,5.5,5.7,-30710.016,2.9
19/12/2018,0.0,-26.64,-26.18,1.6,1.9,-29588.544,2.8
20/12/2018,3.4,-26.57,-26.11,7.3,6.9,-28404,2.8
21/12/2018,0.0,-26.7,-26.17,7.7,7.6,-29347.488,2.8
22/12/2018,0.0,-26.63,-26.16,12,11.6,-29392.416,2.8
23/12/2018,0.0,-26.56,-26.1,11.4,11.4,-27851.904,2.8
24/12/2018,0.0,-26.73,-26.12,10.8,10.6,-29149.632,2.7
25/12/2018,0.0,-26.57,-26.16,8.1,7.9,-24909.12,2.7
26/12/2018,0.0,-26.54,-26.13,2.4,2.6,-24902.208,2.7
27/12/2018,0.0,-26.66,-26.13,1.6,1.8,-27994.464,2.6
28/12/2018,0.0,-26.68,-26.16,2.4,2.5,-28463.616,2.6
29/12/2018,0.0,-26.67,-26.17,4.7,4.2,-29052,2.6
30/12/2018,0.0,-26.84,-26.21,4,3.6,-29767.392,2.6
31/12/2018,0.2,-26.89,-26.26,2.8,3,-30735.936,2.6
01/01/2019,0.0,-26.66,-26.33,7.2,7.3,-27783.648,2.6
02/01/2019,0.0,-26.58,-26.21,4.7,4.5,-30201.984,2.6
03/01/2019,0.0,-26.86,-26.37,2,1.5,-30485.376,2.6
04/01/2019,0.0,-26.83,-26.41,0,-0.3,-29814.912,2.5
05/01/2019,0.0,-26.91,-26.39,0.2,0.2,-30827.52,2.5
06/01/2019,0.0,-26.73,-26.36,1.3,1.6,-28928.448,2.5
07/01/2019,0.0,-26.85,-26.43,-0.3,0.3,-30411.072,2.5
08/01/2019,0.0,-26.78,-26.37,1.2,0.7,-29890.944,2.5
09/01/2019,0.6,-26.71,-26.29,5.5,5.6,-30144.96,2.6
10/01/2019,0.6,-26.74,-26.35,4,3.8,-29044.224,2.5
11/01/2019,0.2,-26.87,-26.46,2.2,2.1,-29954.016,2.5
12/01/2019,0.0,-26.94,-26.49,0.2,0.5,-30151.872,2.5
13/01/2019,0.0,-26.89,-26.41,4.7,4.9,-29706.912,2.5
14/01/2019,0.0,-26.8,-26.37,7,6.7,-29914.272,2.5
15/01/2019,0.0,-26.78,-26.49,3,2.9,-27749.088,2.5
16/01/2019,0.0,-27.14,-26.63,3.9,3.9,-30900.96,2.5
17/01/2019,3.4,-26.86,-26.51,6.9,6.5,-27519.264,2.5
18/01/2019,2.4,-26.89,-26.46,8.3,8.5,-27726.624,2.6
19/01/2019,0.8,-26.96,-26.5,5.3,5.6,-28674.432,2.6
20/01/2019,8.2,-26.8,-26.48,4.8,5.1,-27678.24,2.6
21/01/2019,6.6,-26.88,-26.51,5.3,4.8,-28065.312,2.7
22/01/2019,5.8,-26.78,-26.45,3.9,3.6,-26208.576,2.7
23/01/2019,5.8,-26.74,-26.39,4.7,4.3,-27774.144,2.8
24/01/2019,0.2,-26.83,-26.42,5.4,5.7,-27564.192,2.8
25/01/2019,0.0,-26.83,-26.49,4.5,4.3,-26818.56,2.8
26/01/2019,0.0,-26.87,-26.53,4.6,3.9,-27551.232,2.8
27/01/2019,1.0,-26.84,-26.47,4.3,4.1,-27548.64,2.7
28/01/2019,11.2,-26.69,-26.39,6.1,5.8,-25582.176,2.9
29/01/2019,0.4,-26.81,-26.49,2.6,2.5,-26104.896,3.1
30/01/2019,1.8,-26.75,-26.42,1.8,1.8,-25640.064,2.9
31/01/2019,2.4,-26.8,-26.48,5.2,4.8,-27252.288,2.9
01/02/2019,6.4,-26.75,-26.42,11.6,11.5,-25480.224,2.9
02/02/2019,33.6,-26.74,-26.41,10.3,10.1,-26153.28,3.5
03/02/2019,6.2,-26.79,-26.45,7.5,7.4,-26208.576,3.6
04/02/2019,0.0,-27.03,-26.64,7.5,7.9,-28348.704,3.2
05/02/2019,0.0,-26.88,-26.6,7.6,6.9,-26589.6,2.9
06/02/2019,0.0,-26.79,-26.56,8.5,8,-25055.136,2.8
07/02/2019,0.0,-26.55,-26.38,6,6.4,-25641.792,2.8
08/02/2019,0.0,-26.52,-26.33,6.3,6.5,-26107.488,2.7
09/02/2019,0.0,-26.56,-26.33,5.9,6,-26383.104,2.7
10/02/2019,0.0,-26.46,-26.24,10.3,9.8,-25805.952,2.7
11/02/2019,0.2,-26.49,-26.18,9.2,9.2,-26299.296,2.6
12/02/2019,0.0,-26.48,-26.28,5.5,5.5,-24496.128,2.6
13/02/2019,0.0,-26.5,-26.3,5.9,5.7,-21166.272,2.6
14/02/2019,0.0,-26.52,-26.3,10,9.3,-28133.568,2.6
15/02/2019,0.0,-26.45,-26.22,9.9,9.1,-25914.816,2.6
16/02/2019,0.0,-26.56,-26.23,8.4,8.3,-28292.544,2.5
17/02/2019,0.0,-26.42,-26.19,6,5.6,-25739.424,2.5
18/02/2019,0.0,-26.41,-26.14,6,5.7,-26685.504,2.5
19/02/2019,0.0,-26.33,-26.1,6.7,6.1,-25316.928,2.5
20/02/2019,0.0,-26.37,-26.1,6.2,5.9,-26383.968,2.5
21/02/2019,0.0,-26.49,-26.15,6.3,6,-28707.264,2.5
22/02/2019,0.0,-26.47,-26.16,7.8,7.2,-28658.88,2.5
23/02/2019,0.0,-26.4,-26.12,6,5.4,-26394.336,2.5
24/02/2019,0.0,-26.36,-26.12,5.2,5,-25373.088,2.5
25/02/2019,0.0,-26.28,-26.02,7.8,8.6,-24421.824,2.5
26/02/2019,0.0,-26.27,-26.02,11.6,12,-26693.28,2.5
27/02/2019,0.0,-26.21,-25.95,9.9,9.8,-24217.056,2.5
28/02/2019,0.0,-26.23,-25.95,9.7,9.3,-25261.632,2.5
01/03/2019,0.0,-26.13,-25.86,9.6,9.2,-23944.896,2.5
02/03/2019,0.0,-26.21,-25.9,10.7,10.2,-26613.792,2.5
03/03/2019,0.0,-26.18,-25.91,9.7,9.2,-24503.04,2.5
04/03/2019,0.0,-26.13,-25.85,10.8,10.3,-24286.176,2.5
05/03/2019,1.8,-26.12,-25.83,11.9,11.5,-25006.752,2.5
06/03/2019,0.0,-26.21,-25.93,10.4,10.1,-26012.448,2.5
07/03/2019,0.0,-26.11,-25.85,13.8,13.3,-24736.32,2.5
08/03/2019,0.0,-26.19,-25.89,13.6,13.4,-27194.4,2.5
09/03/2019,0.0,-26.24,-25.94,11.2,10.3,-26714.016,2.4
10/03/2019,0.0,-26.18,-25.9,10.6,10.2,-26401.248,2.5
11/03/2019,0.2,-26.06,-25.79,12.1,11.8,-25339.392,2.4
12/03/2019,0.0,-26.15,-25.88,8.6,8.2,-25563.168,2.5
13/03/2019,31.2,-26.13,-25.82,6.7,6.1,-26383.104,2.5
14/03/2019,0.2,-26.32,-25.87,9.9,9.6,-29360.448,2.6
15/03/2019,0.0,-26.11,-25.86,12,11.5,-27632.448,2.5
16/03/2019,0.0,-26.1,-25.88,11.5,10.8,-26394.336,2.5
17/03/2019,0.0,-25.94,-25.76,13.6,13.2,-24353.568,2.5
18/03/2019,0.4,,,12.4,12.1,-23875.776,2.5
19/03/2019,3.4,,,8.7,8.3,-23631.264,2.5
20/03/2019,0.0,,,9.7,9.2,-25780.896,2.4
21/03/2019,0.0,,,11.9,11.4,-25949.376,2.4
22/03/2019,0.0,,,12.6,13.4,-26740.8,2.4
23/03/2019,0.0,,,13.5,14.5,-25994.304,2.4
24/03/2019,0.0,,,13.9,13.6,-26041.824,2.4
25/03/2019,0.0,-25.96,-25.65,13.4,12.8,-26205.984,2.4
26/03/2019,0.0,-25.85,-25.68,9.5,9.2,-25434.432,2.4
27/03/2019,0.0,-25.89,-25.7,10.7,10.2,-25956.288,2.4
28/03/2019,0.0,-26.1,-25.88,10.4,9.9,-27549.504,2.4
29/03/2019,0.0,-25.96,-25.77,11.9,11.2,-25652.16,2.5
30/03/2019,0.0,-25.96,-25.74,11,11,-26824.608,2.5
31/03/2019,0.0,-25.85,-25.66,12.9,12.2,-25042.176,2.5
01/04/2019,0.0,-25.89,-25.66,14,13.7,-25532.064,2.5
02/04/2019,0.0,-25.76,-25.63,14.5,14.1,-25024.896,2.5
03/04/2019,0.0,-25.85,-25.61,13.7,13,-24246.432,2.5
04/04/2019,39.0,-25.52,-25.45,12.3,12,-21847.968,2.6
05/04/2019,0.6,-25.68,-25.53,8.6,7.8,-23362.56,2.8
06/04/2019,0.0,-25.74,-25.53,10.4,9.8,-24618.816,2.7
07/04/2019,0.2,-25.65,-25.49,12.7,11.7,-23049.792,2.7
08/04/2019,0.0,-25.74,-25.54,11.5,11.1,-24941.088,2.6
09/04/2019,2.0,-25.72,-25.53,13.9,13.7,-24250.752,2.6
10/04/2019,2.8,-25.65,-25.5,12.9,12.5,-23519.808,2.6
11/04/2019,17.2,-25.76,-25.55,11.5,11.4,-25347.168,2.6
12/04/2019,0.2,-25.7,-25.53,11.4,10.8,-23854.176,2.6
13/04/2019,0.0,-25.85,-25.58,11.4,10.8,-25874.208,2.6
14/04/2019,4.0,-25.65,-25.52,10.1,9.9,-23392.8,2.6
15/04/2019,0.0,-25.56,-25.48,12,11.9,-23525.856,2.6
16/04/2019,0.0,-25.62,-25.51,12.6,12.7,-23752.224,2.6
17/04/2019,0.0,-25.69,-25.53,14.5,14.1,-23937.12,2.6
18/04/2019,0.0,-25.87,-25.59,13.9,13.9,-26929.152,2.6
19/04/2019,0.0,-25.84,-25.63,14.7,15.1,-25917.408,2.6
20/04/2019,0.0,-25.85,-25.6,15,15.4,-26402.112,2.6
21/04/2019,0.0,-25.62,-25.52,15.9,16.3,-23953.536,2.6
22/04/2019,14.8,-25.36,-25.34,15.4,15.6,-21811.68,2.6
23/04/2019,4.2,-25.61,-25.38,15.7,15.6,-23509.44,2.7
24/04/2019,0.0,-25.52,-25.44,19.2,18.3,-23925.024,2.7
25/04/2019,0.0,-25.67,-25.49,18.8,17.9,-23834.304,2.7
26/04/2019,3.4,-25.68,-25.48,15.8,15.1,-24395.904,2.7
27/04/2019,0.0,-25.71,-25.51,15.6,15.2,-25875.072,2.7
28/04/2019,1.6,-25.6,-25.45,12.6,12.1,-23531.904,2.6
29/04/2019,0.0,-25.62,-25.45,9.8,9.3,-24307.776,2.8
30/04/2019,3.0,-25.61,-25.41,12,11.5,-23199.264,2.7
01/05/2019,0.0,-25.48,-25.4,14.1,13.4,-22682.592,2.7
02/05/2019,1.4,-25.65,-25.43,14.4,13.7,-25046.496,2.7
03/05/2019,0.0,-25.61,-25.42,15.8,14.9,-25041.312,2.7
04/05/2019,2.6,-25.57,-25.34,14.1,13.7,-24399.36,2.7
05/05/2019,19.6,-25.5,-25.34,11,10.7,-23226.048,2.7
06/05/2019,0.4,-25.46,-25.35,9.1,8.8,-22749.984,2.7
07/05/2019,0.0,-25.6,-25.44,12.4,11.9,-24539.328,2.7
08/05/2019,0.0,-25.67,-25.45,14.1,13.1,-25536.384,2.7
09/05/2019,0.0,-26.03,-25.54,16,15.7,-25952.832,2.7
10/05/2019,0.0,-26.14,-25.66,15.3,14,-23467.104,2.7
11/05/2019,0.4,-26.27,-25.79,16.2,15.2,-25068.096,2.7
12/05/2019,9.8,-26.02,-25.68,13.8,13.3,-21199.968,2.7
13/05/2019,5.2,-26.06,-25.72,12.7,12.3,-22244.544,3.1
14/05/2019,0.4,-25.97,-25.68,10.8,10.4,-22441.536,3.3
15/05/2019,0.2,-25.97,-25.69,10.2,9.4,-24198.912,3.1
16/05/2019,0.0,-25.78,-25.55,15.5,14.3,-23844.672,3
17/05/2019,0.0,-25.78,-25.56,16.7,16,-24845.184,2.9
18/05/2019,7.0,-25.38,-25.32,15.3,14.8,-19471.968,2.9
19/05/2019,8.8,-25.02,-25.16,14,13.5,-16058.304,2.9
20/05/2019,3.4,-25.35,-25.26,14.3,14,-20280.672,3.1
21/05/2019,6.8,-25.48,-25.3,14.8,15.1,-21096.288,3
22/05/2019,0.0,-25.39,-25.27,17.4,16.9,-21007.296,2.9
23/05/2019,0.0,-25.6,-25.38,18.2,17.4,-23972.544,2.9
24/05/2019,0.0,-25.42,-25.28,19.5,19,-22003.488,2.9
25/05/2019,21.0,-25.47,-25.28,18.4,18,-22049.28,2.9
26/05/2019,10.4,-25.15,-25.12,17.1,16.5,-18142.272,2.9
27/05/2019,23.2,-25.29,-25.09,16.8,17.2,-18876.672,3
28/05/2019,7.4,-25.35,-25.14,17.3,16.5,-21126.528,3.3
29/05/2019,1.4,-25.29,-25.17,16.9,16.3,-21195.648,3.8
30/05/2019,0.0,-25.37,-25.22,15.4,14.8,-20933.856,3.3
31/05/2019,0.0,-25.36,-25.21,17.1,16.4,-22206.528,3.1
01/06/2019,0.0,-25.45,-25.23,17.6,17.2,-23565.6,2.9
02/06/2019,0.0,-25.28,-25.15,20.9,20.1,-21966.336,2.9
03/06/2019,5.8,-25.35,-25.15,20.9,20.3,-23765.184,3
04/06/2019,0.0,-25.52,-25.27,21.4,14.1,-26066.016,2.9
05/06/2019,0.0,-25.39,-25.2,22.6,25.2,-25331.616,2.8
06/06/2019,0.0,-25.56,-25.3,22.2,21.1,-27958.176,2.8
07/06/2019,0.0,-25.49,-25.28,23.5,22.7,-25418.88,2.7
08/06/2019,0.0,-25.55,-25.32,26.1,24.8,-26640.576,2.7
09/06/2019,0.0,-25.59,-25.32,26.7,25.8,-27231.552,2.7
10/06/2019,0.0,-25.58,-25.31,26.5,25.4,-28103.328,2.7
11/06/2019,0.0,-25.55,-25.3,26.6,25.2,-27533.088,2.7
12/06/2019,0.0,-25.65,-25.38,25.4,24.8,-28974.24,2.6
13/06/2019,0.0,-25.76,-25.46,25,24,-29641.248,2.6
14/06/2019,0.0,-25.7,-25.46,27.4,26.7,-27592.704,2.6
15/06/2019,0.0,-25.68,-25.43,27,26,-27321.408,2.6
16/06/2019,0.0,-25.59,-25.4,24.9,23.7,-23105.952,2.6
17/06/2019,0.8,-25.62,-25.38,24.1,23,-25289.28,2.5
18/06/2019,0.0,-25.52,-25.32,25.9,24.9,-25421.472,2.6
19/06/2019,0.0,-25.62,-25.36,26.5,25.5,-26954.208,2.5
20/06/2019,0.0,-25.65,-25.41,26,24.8,-27019.008,2.5
21/06/2019,0.0,-25.71,-25.47,25.9,24.7,-26724.384,2.5
