date,hour,demand
2020-10-27,10,99
2020-10-27,11,117
2020-10-27,12,85
2020-10-27,13,110
2020-10-27,14,54
2020-10-27,15,78
2020-10-27,16,93
2020-10-27,17,85
2020-10-27,18,90
2020-10-27,19,81
2020-10-27,20,60
2020-10-27,21,6
2020-10-27,22,20
2020-10-27,23,101
2020-10-28,2,70
2020-10-28,4,59
2020-10-28,5,82
2020-10-28,7,30
2020-10-28,8,63
2020-10-28,9,110
2020-10-28,10,46
2020-10-28,11,57
2020-10-28,12,120
2020-10-28,13,96
2020-10-28,14,57
2020-10-28,15,51
2020-10-28,16,40
2020-10-28,17,140
2020-10-28,18,73
2020-10-28,19,20
2020-10-28,20,77
2020-10-28,21,92
2020-10-28,22,15
2020-10-28,23,54
2020-10-29,0,101
2020-10-29,2,70
2020-10-29,5,25
2020-10-29,6,56
2020-10-29,7,116
2020-10-29,8,26
2020-10-29,9,98
2020-10-29,10,32
2020-10-29,11,71
2020-10-29,12,118
2020-10-29,13,50
2020-10-29,14,33
2020-10-29,15,115
2020-10-29,16,68
2020-10-29,17,55
2020-10-29,18,68
2020-10-29,19,48
2020-10-29,20,77
2020-10-29,21,50
2020-10-29,22,49
2020-10-29,23,82
2020-10-30,0,12
2020-10-30,2,43
2020-10-30,3,13
2020-10-30,4,31
2020-10-30,5,31
2020-10-30,6,16
2020-10-30,7,34
2020-10-30,8,122
2020-10-30,9,92
2020-10-30,10,71
2020-10-30,11,121
2020-10-30,12,144
2020-10-30,13,76
2020-10-30,14,45
2020-10-30,15,172
2020-10-30,16,63
2020-10-30,17,160
2020-10-30,18,121
2020-10-30,19,108
2020-10-30,20,106
2020-10-30,21,75
2020-10-30,22,87
2020-10-30,23,71
2020-10-31,0,94
2020-10-31,1,29
2020-10-31,2,100
2020-10-31,6,84
2020-10-31,7,75
2020-10-31,8,55
2020-10-31,9,102
2020-10-31,10,106
2020-10-31,11,78
2020-10-31,12,155
2020-10-31,13,242
2020-10-31,14,214
2020-10-31,15,132
2020-10-31,16,121
2020-10-31,17,144
2020-10-31,18,164
2020-10-31,19,110
2020-10-31,20,29
2020-10-31,21,59
2020-10-31,22,100
2020-10-31,23,72
2020-11-01,0,71
2020-11-01,1,95
2020-11-01,2,30
2020-11-01,3,51
2020-11-01,6,94
2020-11-01,7,89
2020-11-01,8,100
2020-11-01,9,84
2020-11-01,10,65
2020-11-01,11,169
2020-11-01,12,232
2020-11-01,13,215
2020-11-01,14,158
2020-11-01,15,156
2020-11-01,16,141
2020-11-01,17,214
2020-11-01,18,82
2020-11-01,19,114
2020-11-01,20,19
2020-11-01,21,113
2020-11-01,22,6
2020-11-01,23,50
2020-11-02,0,8
2020-11-02,1,81
2020-11-02,6,59
2020-11-02,7,102
2020-11-02,8,42
2020-11-02,9,28
2020-11-02,10,66
2020-11-02,11,43
2020-11-02,12,56
2020-11-02,13,74
2020-11-02,14,129
2020-11-02,15,45
2020-11-02,16,92
2020-11-02,17,125
2020-11-02,18,109
2020-11-02,19,100
2020-11-02,20,94
2020-11-02,21,37
2020-11-02,22,74
2020-11-02,23,56
2020-11-03,0,34
2020-11-03,1,59
2020-11-03,2,67
2020-11-03,4,38
2020-11-03,6,55
2020-11-03,7,27
2020-11-03,8,75
2020-11-03,9,58
2020-11-03,10,16
2020-11-03,11,55
2020-11-03,12,109
2020-11-03,13,94
2020-11-03,14,99
2020-11-03,15,60
2020-11-03,16,144
2020-11-03,17,122
2020-11-03,18,119
2020-11-03,19,28
2020-11-03,20,84
2020-11-03,21,91
2020-11-03,22,40
2020-11-03,23,81
2020-11-04,0,61
2020-11-04,6,41
2020-11-04,7,96
2020-11-04,8,49
2020-11-04,9,45
2020-11-04,10,29
2020-11-04,11,92
2020-11-04,12,13
2020-11-04,13,30
2020-11-04,14,82
2020-11-04,15,90
2020-11-04,16,28
2020-11-04,17,104
2020-11-04,18,121
2020-11-04,19,96
2020-11-04,20,51
2020-11-04,21,52
2020-11-05,2,76
2020-11-05,4,94
2020-11-05,5,35
2020-11-05,6,43
2020-11-05,7,89
2020-11-05,8,86
2020-11-05,9,36
2020-11-05,10,77
2020-11-05,11,48
2020-11-05,12,71
2020-11-05,13,82
2020-11-05,14,107
2020-11-05,15,107
2020-11-05,16,83
2020-11-05,17,48
2020-11-05,18,16
2020-11-05,19,34
2020-11-05,20,28
2020-11-05,21,73
2020-11-05,22,79
2020-11-05,23,72
2020-11-06,0,72
2020-11-06,1,23
2020-11-06,2,3
2020-11-06,4,95
2020-11-06,5,77
2020-11-06,6,71
2020-11-06,7,35
2020-11-06,8,44
2020-11-06,9,123
2020-11-06,10,76
2020-11-06,11,146
2020-11-06,12,82
2020-11-06,13,184
2020-11-06,14,115
2020-11-06,15,93
2020-11-06,16,147
2020-11-06,17,66
2020-11-06,18,131
2020-11-06,19,93
2020-11-06,20,120
2020-11-06,21,35
2020-11-06,22,110
2020-11-06,23,52
2020-11-07,0,26
2020-11-07,1,84
2020-11-07,2,104
2020-11-07,3,77
2020-11-07,5,27
2020-11-07,7,91
2020-11-07,8,142
2020-11-07,9,115
2020-11-07,10,163
2020-11-07,11,194
2020-11-07,12,225
2020-11-07,13,172
2020-11-07,14,320
2020-11-07,15,307
2020-11-07,16,253
2020-11-07,17,237
2020-11-07,18,197
2020-11-07,19,121
2020-11-07,20,125
2020-11-07,21,56
2020-11-07,22,135
2020-11-07,23,91
2020-11-08,0,72
2020-11-08,1,90
2020-11-08,3,63
2020-11-08,4,26
2020-11-08,5,68
2020-11-08,6,30
2020-11-08,7,28
2020-11-08,8,23
2020-11-08,9,123
2020-11-08,10,157
2020-11-08,11,100
2020-11-08,12,228
2020-11-08,13,224
2020-11-08,14,203
2020-11-08,15,196
2020-11-08,16,266
2020-11-08,17,207
2020-11-08,18,239
2020-11-08,19,196
2020-11-08,20,97
2020-11-08,21,157
2020-11-08,22,140
2020-11-08,23,33
2020-11-09,0,87
2020-11-09,1,68
2020-11-09,2,44
2020-11-09,3,49
2020-11-09,4,14
2020-11-09,6,83
2020-11-09,7,48
2020-11-09,8,86
2020-11-09,9,131
2020-11-09,10,117
2020-11-09,11,84
2020-11-09,12,152
2020-11-09,13,185
2020-11-09,14,143
2020-11-09,15,167
2020-11-09,16,190
2020-11-09,17,189
2020-11-09,18,221
2020-11-09,19,164
2020-11-09,20,121
2020-11-09,21,96
2020-11-09,22,84
2020-11-09,23,135
2020-11-10,0,81
2020-11-10,1,108
2020-11-10,2,89
2020-11-10,4,79
2020-11-10,6,74
2020-11-10,7,92
2020-11-10,8,133
2020-11-10,9,99
2020-11-10,10,75
2020-11-10,11,81
2020-11-10,12,184
2020-11-10,13,161
2020-11-10,14,167
2020-11-10,15,212
2020-11-10,16,208
2020-11-10,17,189
2020-11-10,18,188
2020-11-10,19,224
2020-11-10,20,131
2020-11-10,21,103
2020-11-10,22,134
2020-11-10,23,118
2020-11-11,0,71
2020-11-11,1,111
2020-11-11,2,34
2020-11-11,3,50
2020-11-11,4,21
2020-11-11,5,39
2020-11-11,6,41
2020-11-11,7,88
2020-11-11,8,50
2020-11-11,9,62
2020-11-11,10,170
2020-11-11,11,164
2020-11-11,12,191
2020-11-11,13,165
2020-11-11,14,238
2020-11-11,15,267
2020-11-11,16,243
2020-11-11,17,194
2020-11-11,18,251
2020-11-11,19,194
2020-11-11,20,195
2020-11-11,21,183
2020-11-11,22,105
2020-11-11,23,159
2020-11-12,0,156
2020-11-12,1,88
2020-11-12,2,61
2020-11-12,3,90
2020-11-12,4,69
2020-11-12,5,88
2020-11-12,6,1
2020-11-12,7,41
2020-11-12,8,83
2020-11-12,9,49
2020-11-12,10,72
2020-11-12,11,115
2020-11-12,12,87
2020-11-12,13,148
2020-11-12,14,245
2020-11-12,15,201
2020-11-12,16,195
2020-11-12,17,297
2020-11-12,18,317
2020-11-12,19,209
2020-11-12,20,214
2020-11-12,21,173
2020-11-12,22,176
2020-11-12,23,155
2020-11-13,0,157
2020-11-13,1,121
2020-11-13,2,119
2020-11-13,3,30
2020-11-13,4,93
2020-11-13,5,98
2020-11-13,6,63
2020-11-13,7,22
2020-11-13,8,47
2020-11-13,9,105
2020-11-13,10,140
2020-11-13,11,106
2020-11-13,12,208
2020-11-13,13,235
2020-11-13,14,202
2020-11-13,15,198
2020-11-13,16,229
2020-11-13,17,251
2020-11-13,18,230
2020-11-13,19,194
2020-11-13,20,127
2020-11-13,21,72
2020-11-13,22,98
2020-11-13,23,88
2020-11-14,0,91
2020-11-14,1,134
2020-11-14,2,68
2020-11-14,3,19
2020-11-14,4,107
2020-11-14,6,68
2020-11-14,7,25
2020-11-14,8,61
2020-11-14,9,49
2020-11-14,10,112
2020-11-14,11,100
2020-11-14,12,172
2020-11-14,13,205
2020-11-14,14,188
2020-11-14,15,269
2020-11-14,16,242
2020-11-14,17,256
2020-11-14,18,282
2020-11-14,19,184
2020-11-14,20,194
2020-11-14,21,52
2020-11-14,22,103
2020-11-14,23,125
2020-11-15,0,87
2020-11-15,1,92
2020-11-15,2,69
2020-11-15,3,94
2020-11-15,4,56
2020-11-15,5,22
2020-11-15,7,71
2020-11-15,8,102
2020-11-15,9,48
2020-11-15,10,45
2020-11-15,11,91
2020-11-15,12,106
2020-11-15,13,136
2020-11-15,14,90
2020-11-15,15,165
2020-11-15,16,92
2020-11-15,17,126
2020-11-15,18,105
2020-11-15,19,142
2020-11-15,20,61
2020-11-15,21,56
2020-11-15,22,101
2020-11-15,23,81
2020-11-16,1,72
2020-11-16,2,26
2020-11-16,3,54
2020-11-16,4,82
2020-11-16,6,88
2020-11-16,7,78
2020-11-16,8,80
2020-11-16,9,55
2020-11-16,10,114
2020-11-16,11,77
2020-11-16,12,91
2020-11-16,13,133
2020-11-16,14,105
2020-11-16,15,64
2020-11-16,16,108
2020-11-16,17,128
2020-11-16,18,69
2020-11-16,19,134
2020-11-16,20,63
2020-11-16,21,122
2020-11-16,22,33
2020-11-17,2,9
2020-11-17,4,35
2020-11-17,6,50
2020-11-17,7,66
2020-11-17,8,18
2020-11-17,9,41
2020-11-17,10,56
2020-11-17,11,46
2020-11-17,12,33
2020-11-17,13,133
2020-11-17,14,73
2020-11-17,15,30
2020-11-17,16,142
2020-11-17,17,98
2020-11-17,18,116
2020-11-17,19,18
2020-11-17,20,26
2020-11-17,21,85
2020-11-17,22,65
2020-11-17,23,91
2020-11-18,0,43
2020-11-18,1,84
2020-11-18,2,39
2020-11-18,4,32
2020-11-18,5,61
2020-11-18,6,76
2020-11-18,7,114
2020-11-18,8,76
2020-11-18,9,75
2020-11-18,10,75
2020-11-18,11,131
2020-11-18,12,90
2020-11-18,13,41
2020-11-18,14,96
2020-11-18,15,166
2020-11-18,16,87
2020-11-18,17,62
2020-11-18,18,87
2020-11-18,19,53
2020-11-18,20,80
2020-11-18,21,26
2020-11-18,22,74
2020-11-18,23,81
2020-11-19,0,35
2020-11-19,1,56
2020-11-19,2,17
2020-11-19,5,92
2020-11-19,6,62
2020-11-19,7,104
2020-11-19,8,60
2020-11-19,9,33
2020-11-19,10,106
2020-11-19,11,110
2020-11-19,12,77
2020-11-19,13,87
2020-11-19,14,133
2020-11-19,15,119
2020-11-19,16,97
2020-11-19,17,70
2020-11-19,18,66
2020-11-19,19,108
2020-11-19,20,52
2020-11-19,21,16
2020-11-19,22,72
2020-11-19,23,103
2020-11-20,0,71
2020-11-20,1,38
2020-11-20,2,70
2020-11-20,3,75
2020-11-20,4,41
2020-11-20,5,15
2020-11-20,6,30
2020-11-20,7,23
2020-11-20,8,90
2020-11-20,9,53
2020-11-20,10,44
2020-11-20,11,103
2020-11-20,12,192
2020-11-20,13,191
2020-11-20,14,193
2020-11-20,15,123
2020-11-20,16,154
2020-11-20,17,160
2020-11-20,18,106
2020-11-20,19,67
2020-11-20,20,66
2020-11-20,21,32
2020-11-20,22,97
2020-11-20,23,76
2020-11-21,0,79
2020-11-21,1,10
2020-11-21,2,28
2020-11-21,3,10
2020-11-21,4,9
2020-11-21,6,90
2020-11-21,7,19
2020-11-21,8,46
2020-11-21,9,119
2020-11-21,10,119
2020-11-21,11,104
2020-11-21,12,217
2020-11-21,13,121
2020-11-21,14,246
2020-11-21,15,263
2020-11-21,16,173
2020-11-21,17,137
2020-11-21,18,167
2020-11-21,19,124
2020-11-21,20,113
2020-11-21,21,106
2020-11-21,22,101
2020-11-21,23,63
2020-11-22,0,37
2020-11-22,1,42
2020-11-22,4,18
2020-11-22,6,77
2020-11-22,7,87
2020-11-22,8,61
2020-11-22,9,45
2020-11-22,10,45
2020-11-22,11,88
2020-11-22,12,136
2020-11-22,13,129
2020-11-22,14,110
2020-11-22,15,118
2020-11-22,16,153
2020-11-22,17,179
2020-11-22,18,53
2020-11-22,19,151
2020-11-22,20,122
2020-11-22,21,90
2020-11-22,22,86
2020-11-22,23,43
2020-11-23,0,40
2020-11-23,3,61
2020-11-23,4,41
2020-11-23,5,88
2020-11-23,6,96
2020-11-23,7,24
2020-11-23,8,39
2020-11-23,9,63
2020-11-23,10,90
2020-11-23,11,70
2020-11-23,12,102
2020-11-23,13,96
2020-11-23,14,59
2020-11-23,15,152
2020-11-23,16,123
2020-11-23,17,118
2020-11-23,18,118
2020-11-23,19,50
2020-11-23,20,103
2020-11-23,21,100
2020-11-23,22,79
2020-11-23,23,99
2020-11-24,0,18
2020-11-24,1,88
2020-11-24,2,24
2020-11-24,4,75
2020-11-24,6,80
2020-11-24,7,41
2020-11-24,8,16
2020-11-24,9,87
2020-11-24,10,91
2020-11-24,11,120
2020-11-24,12,105
2020-11-24,13,104
2020-11-24,14,113
2020-11-24,15,130
2020-11-24,16,121
2020-11-24,17,56
2020-11-24,18,68
2020-11-24,19,115
2020-11-24,20,102
2020-11-24,21,86
2020-11-24,22,2
2020-11-24,23,43
2020-11-25,2,77
2020-11-25,3,58
2020-11-25,4,37
2020-11-25,6,49
2020-11-25,7,28
2020-11-25,8,29
2020-11-25,9,112
2020-11-25,10,50
2020-11-25,11,101
2020-11-25,12,130
2020-11-25,13,79
2020-11-25,14,43
2020-11-25,15,116
2020-11-25,16,122
2020-11-25,17,63
2020-11-25,18,52
2020-11-25,19,103
2020-11-25,20,82
2020-11-25,21,92
2020-11-25,22,37
2020-11-25,23,58
2020-11-26,0,91
2020-11-26,1,21
2020-11-26,2,82
2020-11-26,4,14
2020-11-26,6,39
2020-11-26,7,81
2020-11-26,8,55
2020-11-26,9,134
2020-11-26,10,57
2020-11-26,11,119
2020-11-26,12,115
2020-11-26,13,134
2020-11-26,14,80
2020-11-26,15,93
2020-11-26,16,129
2020-11-26,17,106
2020-11-26,18,80
2020-11-26,19,94
2020-11-26,20,77
2020-11-26,21,35
2020-11-26,22,15
2020-11-26,23,18
2020-12-27,0,71
2020-12-27,1,59
2020-12-27,2,75
2020-12-27,3,106
2020-12-27,4,10
2020-12-27,7,52
2020-12-27,8,26
2020-12-27,9,77
2020-12-27,10,75
2020-12-27,11,128
2020-12-27,12,90
2020-12-27,13,103
2020-12-27,14,155
2020-12-27,15,122
2020-12-27,16,89
2020-12-27,17,132
2020-12-27,18,91
2020-12-27,19,137
2020-12-27,20,36
2020-12-27,21,47
2020-12-27,22,32
2020-12-27,23,23
2020-12-28,0,72
2020-12-28,1,88
2020-12-28,2,93
2020-12-28,3,93
2020-12-28,5,34
2020-12-28,6,66
2020-12-28,7,87
2020-12-28,8,103
2020-12-28,9,61
2020-12-28,10,50
2020-12-28,11,110
2020-12-28,12,127
2020-12-28,13,37
2020-12-28,14,56
2020-12-28,15,96
2020-12-28,16,43
2020-12-28,17,105
2020-12-28,18,112
2020-12-28,19,82
2020-12-28,20,33
2020-12-28,21,94
2020-12-28,22,57
2020-12-28,23,73
2020-12-29,0,22
2020-12-29,1,34
2020-12-29,2,32
2020-12-29,3,54
2020-12-29,4,39
2020-12-29,6,97
2020-12-29,7,73
2020-12-29,8,117
2020-12-29,9,58
2020-12-29,10,27
2020-12-29,11,102
2020-12-29,12,92
2020-12-29,13,58
2020-12-29,14,49
2020-12-29,15,61
2020-12-29,16,55
2020-12-29,17,139
2020-12-29,18,66
2020-12-29,19,107
2020-12-29,20,33
2020-12-29,21,101
2020-12-29,22,55
2020-12-29,23,38
2020-12-30,0,57
2020-12-30,1,49
2020-12-30,2,29
2020-12-30,4,11
2020-12-30,5,46
2020-12-30,6,17
2020-12-30,7,38
2020-12-30,8,84
2020-12-30,9,88
2020-12-30,10,32
2020-12-30,11,82
2020-12-30,12,79
2020-12-30,13,93
2020-12-30,14,78
2020-12-30,15,48
2020-12-30,16,112
2020-12-30,17,112
2020-12-30,18,49
2020-12-30,19,47
2020-12-30,20,58
2020-12-30,21,58
2020-12-30,22,78
2020-12-30,23,60
2020-12-31,0,10
2020-12-31,1,102
2020-12-31,2,89
2020-12-31,3,32
2020-12-31,4,62
2020-12-31,6,9
2020-12-31,7,77
2020-12-31,8,34
2020-12-31,9,31
2020-12-31,10,105
2020-12-31,11,99
2020-12-31,12,113
2020-12-31,13,101
2020-12-31,14,103
2020-12-31,15,80
2020-12-31,16,42
2020-12-31,17,83
2020-12-31,18,68
2020-12-31,19,127
2020-12-31,20,42
2020-12-31,21,104
2020-12-31,22,24
2020-12-31,23,79
2021-01-01,0,56
2021-01-01,1,92
2021-01-01,2,30
2021-01-01,4,82
2021-01-01,5,22
2021-01-01,7,65
2021-01-01,8,116
2021-01-01,9,40
2021-01-01,10,56
2021-01-01,11,111
2021-01-01,12,105
2021-01-01,13,139
2021-01-01,14,164
2021-01-01,15,191
2021-01-01,16,49
2021-01-01,17,97
2021-01-01,18,138
2021-01-01,19,52
2021-01-01,20,110
2021-01-01,21,54
2021-01-01,22,76
2021-01-01,23,60
2021-01-02,0,40
2021-01-02,1,64
2021-01-02,2,90
2021-01-02,3,33
2021-01-02,7,88
2021-01-02,8,18
2021-01-02,9,69
2021-01-02,10,148
2021-01-02,11,80
2021-01-02,12,133
2021-01-02,13,145
2021-01-02,14,140
2021-01-02,15,113
2021-01-02,16,127
2021-01-02,17,111
2021-01-02,18,124
2021-01-02,19,90
2021-01-02,20,71
2021-01-02,21,27
2021-01-02,22,96
2021-01-02,23,23
2021-01-03,0,85
2021-01-03,2,67
2021-01-03,3,51
2021-01-03,4,64
2021-01-03,6,44
2021-01-03,7,70
2021-01-03,8,60
2021-01-03,9,42
2021-01-03,10,128
2021-01-03,11,85
2021-01-03,12,24
2021-01-03,13,63
2021-01-03,14,29
2021-01-03,15,47
2021-01-03,16,128
2021-01-03,17,103
2021-01-03,18,71
2021-01-03,19,97
2021-01-03,20,113
2021-01-03,21,37
2021-01-03,22,20
2021-01-03,23,21
2021-01-04,0,12
2021-01-04,3,51
2021-01-04,4,76
2021-01-04,5,56
2021-01-04,6,96
2021-01-04,7,45
2021-01-04,8,74
2021-01-04,9,75
2021-01-04,10,60
2021-01-04,11,139
2021-01-04,12,123
2021-01-04,13,71
2021-01-04,14,31
2021-01-04,15,96
2021-01-04,16,72
2021-01-04,17,147
2021-01-04,18,100
2021-01-04,19,44
2021-01-04,20,74
2021-01-04,21,31
2021-01-04,22,17
2021-01-04,23,58
2021-01-05,0,27
2021-01-05,1,104
2021-01-05,2,56
2021-01-05,3,74
2021-01-05,4,9
2021-01-05,5,73
2021-01-05,6,34
2021-01-05,7,74
2021-01-05,8,63
2021-01-05,9,78
2021-01-05,10,129
2021-01-05,11,126
2021-01-05,12,49
2021-01-05,13,42
2021-01-05,14,61
2021-01-05,15,61
2021-01-05,16,46
2021-01-05,17,74
2021-01-05,18,102
2021-01-05,19,38
2021-01-05,20,33
2021-01-05,21,59
2021-01-05,22,47
2021-01-05,23,26
2021-01-06,1,74
2021-01-06,4,99
2021-01-06,6,9
2021-01-06,7,51
2021-01-06,8,32
2021-01-06,9,70
2021-01-06,10,71
2021-01-06,11,51
2021-01-06,12,126
2021-01-06,13,64
2021-01-06,14,126
2021-01-06,15,87
2021-01-06,16,133
2021-01-06,17,86
2021-01-06,18,151
2021-01-06,19,60
2021-01-06,20,83
2021-01-06,21,55
2021-01-06,22,38
2021-01-06,23,27
2021-01-07,1,76
2021-01-07,2,65
2021-01-07,4,70
2021-01-07,6,51
2021-01-07,7,90
2021-01-07,8,103
2021-01-07,9,107
2021-01-07,10,61
2021-01-07,11,117
2021-01-07,12,88
2021-01-07,13,85
2021-01-07,14,96
2021-01-07,15,105
2021-01-07,16,104
2021-01-07,17,99
2021-01-07,18,71
2021-01-07,19,79
2021-01-07,20,112
2021-01-07,21,37
2021-01-07,22,86
2021-01-07,23,31
2021-01-08,0,54
2021-01-08,1,5
2021-01-08,2,106
2021-01-08,3,86
2021-01-08,4,88
2021-01-08,5,66
2021-01-08,6,32
2021-01-08,7,66
2021-01-08,8,103
2021-01-08,9,125
2021-01-08,10,75
2021-01-08,11,152
2021-01-08,12,123
2021-01-08,13,79
2021-01-08,14,73
2021-01-08,15,133
2021-01-08,16,82
2021-01-08,17,149
2021-01-08,18,92
2021-01-08,19,122
2021-01-08,20,92
2021-01-08,21,121
2021-01-08,22,48
2021-01-08,23,47
2021-01-09,0,71
2021-01-09,1,84
2021-01-09,2,30
2021-01-09,3,27
2021-01-09,4,23
2021-01-09,5,5
2021-01-09,6,31
2021-01-09,7,57
2021-01-09,8,92
2021-01-09,9,124
2021-01-09,10,159
2021-01-09,11,121
2021-01-09,12,175
2021-01-09,13,82
2021-01-09,14,71
2021-01-09,15,72
2021-01-09,16,96
2021-01-09,17,66
2021-01-09,18,43
2021-01-09,19,83
2021-01-09,20,32
2021-01-09,21,14
2021-01-09,22,56
2021-01-09,23,40
2021-01-10,0,88
2021-01-10,1,104
2021-01-10,2,64
2021-01-10,3,77
2021-01-10,4,96
2021-01-10,5,53
2021-01-10,6,88
2021-01-10,7,86
2021-01-10,8,60
2021-01-10,9,90
2021-01-10,10,89
2021-01-10,11,153
2021-01-10,12,219
2021-01-10,13,182
2021-01-10,14,104
2021-01-10,15,201
2021-01-10,16,139
2021-01-10,17,92
2021-01-10,18,56
2021-01-10,19,78
2021-01-10,20,92
2021-01-10,21,82
2021-01-10,22,74
2021-01-11,0,61
2021-01-11,2,22
2021-01-11,5,65
2021-01-11,6,49
2021-01-11,7,60
2021-01-11,8,55
2021-01-11,9,44
2021-01-11,10,120
2021-01-11,11,87
2021-01-11,12,102
2021-01-11,13,65
2021-01-11,14,95
2021-01-11,15,47
2021-01-11,16,156
2021-01-11,17,46
2021-01-11,18,54
2021-01-11,19,107
2021-01-11,20,58
2021-01-11,21,87
2021-01-11,22,35
2021-01-11,23,19
2021-01-12,0,90
2021-01-12,1,83
2021-01-12,2,3
2021-01-12,3,76
2021-01-12,4,50
2021-01-12,6,67
2021-01-12,7,64
2021-01-12,8,55
2021-01-12,9,44
2021-01-12,10,113
2021-01-12,11,79
2021-01-12,12,55
2021-01-12,13,28
2021-01-12,14,108
2021-01-12,15,45
2021-01-12,16,97
2021-01-12,17,150
2021-01-12,18,122
2021-01-12,19,81
2021-01-12,20,97
2021-01-12,21,67
2021-01-12,22,107
2021-01-12,23,56
2021-01-13,0,8
2021-01-13,4,97
2021-01-13,6,28
2021-01-13,7,91
2021-01-13,8,63
2021-01-13,9,97
2021-01-13,10,52
2021-01-13,11,106
2021-01-13,12,80
2021-01-13,13,149
2021-01-13,14,34
2021-01-13,15,68
2021-01-13,16,106
2021-01-13,17,101
2021-01-13,18,133
2021-01-13,19,123
2021-01-13,20,31
2021-01-13,21,84
2021-01-13,22,101
2021-01-13,23,71
2021-01-14,0,94
2021-01-14,1,22
2021-01-14,2,26
2021-01-14,6,78
2021-01-14,8,5
2021-01-14,9,7
2021-01-14,10,63
2021-01-14,12,8
2021-01-14,13,23
2021-01-14,14,95
2021-01-14,15,122
2021-01-14,16,43
2021-01-14,17,89
2021-01-14,18,87
2021-01-14,19,124
2021-01-14,20,120
2021-01-14,21,15
2021-01-14,22,104
2021-01-14,23,81
2021-01-15,0,87
2021-01-15,1,67
2021-01-15,2,79
2021-01-15,4,33
2021-01-15,6,19
2021-01-15,7,91
2021-01-15,8,51
2021-01-15,9,101
2021-01-15,10,117
2021-01-15,11,168
2021-01-15,12,120
2021-01-15,13,144
2021-01-15,14,151
2021-01-15,15,135
2021-01-15,16,116
2021-01-15,17,150
2021-01-15,18,121
2021-01-15,19,89
2021-01-15,20,43
2021-01-15,21,91
2021-01-15,22,54
2021-01-15,23,111
2021-01-16,0,12
2021-01-16,1,93
2021-01-16,2,82
2021-01-16,3,64
2021-01-16,4,76
2021-01-16,5,65
2021-01-16,6,24
2021-01-16,7,48
2021-01-16,8,42
2021-01-16,9,63
2021-01-16,10,75
2021-01-16,11,148
2021-01-16,12,141
2021-01-16,13,134
2021-01-16,14,177
2021-01-16,15,190
2021-01-16,16,138
2021-01-16,17,82
2021-01-16,18,75
2021-01-16,19,74
2021-01-16,20,118
2021-01-16,21,124
2021-01-16,22,52
2021-01-16,23,59
2021-01-17,0,38
2021-01-17,1,91
2021-01-17,2,40
2021-01-17,3,91
2021-01-17,4,44
2021-01-17,6,61
2021-01-17,7,31
2021-01-17,8,72
2021-01-17,9,110
2021-01-17,10,97
2021-01-17,11,89
2021-01-17,12,103
2021-01-17,13,130
2021-01-17,14,95
2021-01-17,15,134
2021-01-17,16,130
2021-01-17,17,107
2021-01-17,18,119
2021-01-17,19,104
2021-01-17,20,66
2021-01-17,21,98
2021-01-17,22,14
2021-01-17,23,35
2021-01-18,0,89
2021-01-18,1,35
2021-01-18,2,85
2021-01-18,3,37
2021-01-18,5,46
2021-01-18,6,25
2021-01-18,7,93
2021-01-18,8,117
2021-01-18,9,87
2021-01-18,10,55
2021-01-18,11,118
2021-01-18,12,65
2021-01-18,13,94
2021-01-18,14,61
2021-01-18,15,118
2021-01-18,16,61
2021-01-18,17,117
2021-01-18,18,64
2021-01-18,19,24
2021-01-18,20,53
2021-01-18,21,33
2021-01-18,22,43
2021-01-18,23,86
2021-01-19,0,22
2021-01-19,1,15
2021-01-19,2,11
2021-01-19,3,96
2021-01-19,4,80
2021-01-19,5,47
2021-01-19,6,83
2021-01-19,7,67
2021-01-19,8,37
2021-01-19,9,106
2021-01-19,10,52
2021-01-19,11,110
2021-01-19,12,19
2021-01-19,13,115
2021-01-19,14,79
2021-01-19,15,55
2021-01-19,16,52
2021-01-19,17,92
2021-01-19,18,85
2021-01-19,19,78
2021-01-19,20,96
2021-01-19,21,69
2021-01-19,22,97
2021-01-19,23,55
2021-01-20,0,77
2021-01-20,1,85
2021-01-20,2,7
2021-01-20,4,94
2021-01-20,5,55
2021-01-20,6,35
2021-01-20,7,87
2021-01-20,8,43
2021-01-20,9,53
2021-01-20,10,89
2021-01-20,11,93
2021-01-20,12,52
2021-01-20,13,90
2021-01-20,14,52
2021-01-20,15,115
2021-01-20,16,63
2021-01-20,17,79
2021-01-20,18,51
2021-01-20,19,48
2021-01-20,20,111
2021-01-20,21,89
2021-01-20,22,63
2021-01-20,23,91
2021-01-21,0,10
2021-01-21,1,12
2021-01-21,4,46
2021-01-21,6,87
2021-01-21,7,103
2021-01-21,8,25
2021-01-21,9,93
2021-01-21,10,49
2021-01-21,11,74
2021-01-21,12,45
2021-01-21,13,104
2021-01-21,14,125
2021-01-21,15,39
2021-01-21,16,53
2021-01-21,17,124
2021-01-21,18,45
2021-01-21,19,62
2021-01-21,20,121
2021-01-21,21,12
2021-01-21,22,92
2021-01-22,0,72
2021-01-22,4,2
2021-01-22,6,88
2021-01-22,7,19
2021-01-22,8,114
2021-01-22,9,74
2021-01-22,10,87
2021-01-22,11,116
2021-01-22,12,115
2021-01-22,13,72
2021-01-22,14,122
2021-01-22,15,118
2021-01-22,16,89
2021-01-22,17,130
2021-01-22,18,124
2021-01-22,19,88
2021-01-22,20,120
2021-01-22,21,100
2021-01-22,22,82
2021-01-22,23,73
